time,px,py,pz,vx,vy,vz,ax,ay,az
9.11,-1.725440502166748,1.2635083198547363,4.93300724029541,-0.7411926984786987,-0.783405601978302,1.2392345666885376,0.8720625638961792,-0.32337433099746704,-0.40592092275619507
9.120000000000001,-1.7328088283538818,1.2556583881378174,4.945378303527832,-0.7324410676956177,-0.7866290211677551,1.2351564168930054,0.8781372904777527,-0.32136160135269165,-0.40966930985450745
9.13,-1.740088939666748,1.2477755546569824,4.9577107429504395,-0.7236295938491821,-0.7898327112197876,1.2310410737991333,0.8841491341590881,-0.3193310499191284,-0.41339483857154846
9.14,-1.7472822666168213,1.2398622035980225,4.970000743865967,-0.714758038520813,-0.7930158376693726,1.2268882989883423,0.8900988101959229,-0.31728294491767883,-0.4170965552330017
9.15,-1.7543830871582031,1.2319154739379883,4.982248306274414,-0.7058283090591431,-0.7961785793304443,1.2226992845535278,0.8959823846817017,-0.3152170181274414,-0.4207751750946045
9.16,-1.7613966464996338,1.2239384651184082,4.994454383850098,-0.6968393921852112,-0.7993201017379761,1.218472957611084,0.9018036127090454,-0.3131335973739624,-0.4244294762611389
9.17,-1.7683212757110596,1.2159287929534912,5.006618022918701,-0.6877917051315308,-0.8024410605430603,1.2142105102539062,0.9075613617897034,-0.31103259325027466,-0.4280601441860199
9.18,-1.7751537561416626,1.2078893184661865,5.01873779296875,-0.678687572479248,-0.8055405616760254,1.2099117040634155,0.9132536053657532,-0.30891430377960205,-0.4316663146018982
9.19,-1.7818940877914429,1.1998186111450195,5.030816078186035,-0.6695278882980347,-0.8086191415786743,1.2055773735046387,0.9188799858093262,-0.30677881836891174,-0.43524911999702454
9.200000000000001,-1.7885433435440063,1.1917167901992798,5.042850494384766,-0.660310685634613,-0.811676025390625,1.2012068033218384,0.9244416952133179,-0.3046256899833679,-0.43880695104599
9.21,-1.795100212097168,1.1835856437683105,5.0548415184021,-0.6510388851165771,-0.8147115707397461,1.196800947189331,0.9299376010894775,-0.3024557828903198,-0.442340612411499
9.22,-1.8015635013580322,1.1754227876663208,5.066786766052246,-0.6417114734649658,-0.817725419998169,1.1923599243164062,0.9353673458099365,-0.3002685308456421,-0.4458491802215576
9.23,-1.8079345226287842,1.1672310829162598,5.078686237335205,-0.6323316097259521,-0.820716381072998,1.18788480758667,0.9407308101654053,-0.29806452989578247,-0.44933223724365234
9.24,-1.8142106533050537,1.1590090990066528,5.090541839599609,-0.6228978633880615,-0.8236864805221558,1.1833741664886475,0.9460272192955017,-0.29584354162216187,-0.45279109477996826
9.25,-1.8203922510147095,1.1507571935653687,5.102353096008301,-0.6134108901023865,-0.826633095741272,1.1788288354873657,0.951256513595581,-0.2936054766178131,-0.4562252461910248
9.26,-1.8264788389205933,1.1424760818481445,5.114119052886963,-0.603872537612915,-0.8295588493347168,1.1742494106292725,0.9564183950424194,-0.291350781917572,-0.459634006023407
9.27,-1.8324697017669678,1.134164571762085,5.125840187072754,-0.594282865524292,-0.832460880279541,1.1696357727050781,0.9615123867988586,-0.2890792489051819,-0.4630185067653656
9.28,-1.8383649587631226,1.1258265972137451,5.13751220703125,-0.5846426486968994,-0.8353399038314819,1.1649889945983887,0.9665383100509644,-0.28679168224334717,-0.46637600660324097
9.290000000000001,-1.844162940979004,1.1174598932266235,5.149138927459717,-0.5749526023864746,-0.8381963968276978,1.160308599472046,0.9714956879615784,-0.2844875156879425,-0.4697086215019226
9.3,-1.8498640060424805,1.1090624332427979,5.160717964172363,-0.5652124881744385,-0.8410295248031616,1.155594825744629,0.9763842821121216,-0.2821665406227112,-0.4730151891708374
9.31,-1.8554667234420776,1.1006388664245605,5.172251224517822,-0.5554244518280029,-0.8438400626182556,1.150848150253296,0.9812037348747253,-0.27982956171035767,-0.47629639506340027
9.32,-1.860971212387085,1.0921859741210938,5.183734893798828,-0.5455895662307739,-0.8466264009475708,1.1460689306259155,0.9859533309936523,-0.27747640013694763,-0.47955137491226196
