time,px,py,pz,vx,vy,vz,ax,ay,az
1.76664,-0.797634,0.47783,1.45,6.96671,-5.32602,0,33.3546,8.07931,0
1.77664,-0.726299,0.424973,1.45,7.30025,-5.24523,0,33.3546,8.07931,0
1.78664,-0.651628,0.372925,1.45,7.6338,-5.16444,0,33.3546,8.07931,0
1.79664,-0.573623,0.321685,1.45,7.96735,-5.08365,0,33.3546,8.07931,0
1.80664,-0.492282,0.271252,1.45,8.30089,-5.00285,0,33.3546,8.07931,0
1.81664,-0.407605,0.221628,1.45,8.63444,-4.92206,0,33.3546,8.07931,0
1.82664,-0.319593,0.172811,1.45,8.96798,-4.84127,0,33.3546,8.07931,0
1.83664,-0.229003,0.124802,1.45,8.98365,-4.76047,0,-33.3546,8.07931,0
1.86347,0,0,1.45,8.08884,-4.54373,0,33.3487,8.09878,0
1.87347,0.0825559,-0.0456697,1.45,8.42233,-4.60643,0,33.3487,-8.09878,0
1.88347,0.168447,-0.0921389,1.45,8.75582,-4.68742,0,33.3487,-8.09878,0
1.89347,0.257672,-0.139418,1.45,9.08931,-4.7684,0,33.3487,-8.09878,0
1.90347,0.347842,-0.187507,1.45,8.85812,-4.84939,0,-33.3487,-8.09878,0
1.91347,0.434756,-0.236406,1.45,8.52463,-4.93038,0,-33.3487,-8.09878,0
1.92347,0.518335,-0.286115,1.45,8.19114,-5.01137,0,-33.3487,-8.09878,0
1.93347,0.598579,-0.336633,1.45,7.85766,-5.09236,0,-33.3487,-8.09878,0
1.94347,0.675488,-0.387962,1.45,7.52417,-5.17334,0,-33.3487,-8.09878,0
1.95347,0.749062,-0.4401,1.45,7.19068,-5.25433,0,-33.3487,-8.09878,0
1.96347,0.819302,-0.493048,1.45,6.85719,-5.33532,0,-33.3487,-8.09878,0
1.97347,0.886206,-0.546807,1.45,6.52371,-5.41631,0,-33.3487,-8.09878,0
1.98347,0.949776,-0.601375,1.45,6.19022,-5.4973,0,-33.3487,-8.09878,0
1.99347,1.01001,-0.656752,1.45,5.85673,-5.57828,0,-33.3487,-8.09878,0
2.00347,1.06691,-0.71294,1.45,5.52325,-5.65927,0,-33.3487,-8.09878,0
2.01347,1.12048,-0.769938,1.45,5.18976,-5.74026,0,-33.3487,-8.09878,0
2.02347,1.17071,-0.827745,1.45,4.85627,-5.82125,0,-33.3487,-8.09878,0
2.03347,1.2176,-0.886363,1.45,4.52278,-5.90223,0,-33.3487,-8.09878,0
2.04347,1.26116,-0.94579,1.45,4.1893,-5.98322,0,-33.3487,-8.09878,0
2.05347,1.30139,-1.00603,1.45,3.85581,-6.06421,0,-33.3487,-8.09878,0
2.06347,1.33828,-1.06707,1.45,3.52232,-6.1452,0,-33.3487,-8.09878,0
2.07347,1.37183,-1.12893,1.45,3.18884,-6.22619,0,-33.3487,-8.09878,0
2.08347,1.40205,-1.1916,1.45,2.85535,-6.30717,0,-33.3487,-8.09878,0
2.09347,1.42894,-1.25507,1.45,2.52186,-6.38816,0,-33.3487,-8.09878,0
2.10347,1.45249,-1.31936,1.45,2.18837,-6.46915,0,-33.3487,-8.09878,0
2.11347,1.47271,-1.38446,1.45,1.85489,-6.55014,0,-33.3487,-8.09878,0
2.13092,1.5,-1.5,1.45,1.2729,-6.69147,0,-30.0893,-16.5011,0
2.14092,1.51122,-1.56774,1.45,0.972011,-6.85648,0,-30.0893,-16.5011,0
2.15092,1.51944,-1.63638,1.45,0.671118,-6.79843,0,-30.0893,16.5011,0
2.16092,1.52465,-1.70354,1.45,0.370225,-6.63342,0,-30.0893,16.5011,0
2.17092,1.52684,-1.76904,1.45,0.0693318,-6.46841,0,-30.0893,16.5011,0
2.18092,1.52603,-1.8329,1.45,-0.231561,-6.3034,0,-30.0893,16.5011,0
2.19092,1.52221,-1.89511,1.45,-0.532454,-6.13839,0,-30.0893,16.5011,0
2.20092,1.51538,-1.95567,1.45,-0.833347,-5.97338,0,-30.0893,16.5011,0
2.21092,1.50555,-2.01458,1.45,-1.13424,-5.80837,0,-30.0893,16.5011,0
2.22092,1.4927,-2.07184,1.45,-1.43513,-5.64336,0,-30.0893,16.5011,0
2.23092,1.47684,-2.12745,1.45,-1.73603,-5.47835,0,-30.0893,16.5011,0
