t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,0,0,1.5,-0,0,-6.1409e-10,1,0,0,0,0,0,0,0,0,-6.8066,0,0,0,-0.072093,1.8871,1.8871,-0.072093,0,0,0,201.87,-2.4823e-07,110.2
0.01,8.3363e-08,-1.0239e-16,1.4997,1.0142e-12,0.0016543,-6.1409e-10,1,3.3271e-05,-4.085e-14,-0.068048,-1.4991e-12,0.65559,-1.3843e-15,0.009944,-1.2203e-11,-6.8012,0,0,0,-0.016837,1.8351,1.8351,-0.016837,1.9739,-2.4199e-09,1.0835,192.95,-2.3578e-07,106.5
0.02,1.3219e-06,-1.6216e-15,1.4986,3.9696e-12,0.0064837,-6.1238e-10,0.99998,0.0002632,-3.2266e-13,-0.13599,-3.5284e-12,1.268,-2.1512e-14,0.039184,-4.7986e-11,-6.7851,0,0,0,0.059831,1.7684,1.7684,0.059831,3.8595,-4.7165e-09,2.1303,184.2,-2.2359e-07,102.86
0.03,6.6324e-06,-8.1257e-15,1.4969,8.7006e-12,0.014242,-6.1109e-10,0.9999,0.00087836,-1.0751e-12,-0.20371,-7.8387e-12,1.8256,-1.0502e-13,0.086846,-1.0613e-10,-6.7587,0,0,0,0.15535,1.6894,1.6894,0.15535,5.6584,-6.8924e-09,3.1409,175.6,-2.1164e-07,99.279
0.04,2.0774e-05,-2.5419e-14,1.4946,1.5013e-11,0.02463,-6.0972e-10,0.9997,0.0020587,-2.5158e-12,-0.27113,-1.371e-11,2.3188,-3.1779e-13,0.15207,-1.8544e-10,-6.7224,0,0,0,0.26701,1.6012,1.6012,0.26701,7.3721,-8.9501e-09,4.116,167.17,-1.9995e-07,95.747
0.05,5.0261e-05,-6.1423e-14,1.4915,2.2687e-11,0.037302,-6.0821e-10,0.9993,0.0039755,-4.8506e-12,-0.33813,-2.0997e-11,2.74,-7.3761e-13,0.23401,-2.8475e-10,-6.6765,0,0,0,0.3917,1.5073,1.5073,0.3917,9.0024,-1.0892e-08,5.056,158.9,-1.885e-07,92.268
0.06,0.00010328,-1.2606e-13,1.4878,3.148e-11,0.05188,-6.0654e-10,0.99865,0.0067918,-8.2736e-12,-0.40463,-2.9525e-11,3.0839,-1.444e-12,0.33184,-4.0291e-10,-6.6213,0,0,0,0.52576,1.4117,1.4117,0.52576,10.551,-1.2721e-08,5.9616,150.78,-1.773e-07,88.842
0.07,0.00018961,-2.3113e-13,1.4834,4.1145e-11,0.067964,-6.0466e-10,0.99769,0.010663,-1.2968e-11,-0.47053,-3.9098e-11,3.3483,-2.5082e-12,0.44475,-5.388e-10,-6.5573,0,0,0,0.66508,1.319,1.319,0.66508,12.018,-1.4439e-08,6.8331,142.82,-1.6635e-07,85.468
0.08,0.00032054,-3.9023e-13,1.4784,5.1427e-11,0.085151,-6.0257e-10,0.99637,0.015735,-1.9105e-11,-0.53574,-4.9503e-11,3.5338,-3.9854e-12,0.57195,-6.9133e-10,-6.4848,0,0,0,0.80537,1.2339,1.2339,0.80537,13.408,-1.6049e-08,7.6711,135.02,-1.5563e-07,82.146
0.09,0.00050877,-6.1858e-13,1.4727,6.2086e-11,0.10305,-6.0024e-10,0.99468,0.022147,-2.6846e-11,-0.6002,-6.0522e-11,3.6443,-5.9087e-12,0.71265,-8.5942e-10,-6.404,0,0,0,0.9426,1.1606,1.1606,0.9426,14.719,-1.7553e-08,8.4762,127.37,-1.4516e-07,78.876
0.1,0.00076838,-9.33e-13,1.4664,7.2894e-11,0.12128,-5.9769e-10,0.99262,0.03003,-3.6342e-11,-0.6638,-7.1945e-11,3.6861,-8.2873e-12,0.86608,-1.042e-09,-6.3154,0,0,0,1.0734,1.1028,1.1028,1.0734,15.955,-1.8953e-08,9.2488,119.87,-1.3493e-07,75.658
0.11,0.0011147,-1.3517e-12,1.4594,8.3652e-11,0.13953,-5.9493e-10,0.99022,0.039508,-4.7732e-11,-0.72648,-8.3575e-11,3.6675,-1.1107e-11,1.0315,-1.2381e-09,-6.2192,0,0,0,1.1955,1.0628,1.0628,1.1955,17.117,-2.0252e-08,9.9895,112.52,-1.2493e-07,72.49
0.12,0.0015642,-1.8944e-12,1.4519,9.4191e-11,0.15752,-5.9199e-10,0.98752,0.050698,-6.1146e-11,-0.78816,-9.5243e-11,3.5983,-1.4334e-11,1.2082,-1.4467e-09,-6.1157,0,0,0,1.3076,1.042,1.042,1.3076,18.206,-2.1452e-08,10.699,105.32,-1.1516e-07,69.374
0.13,0.0021347,-2.5818e-12,1.4437,1.0437e-10,0.175,-5.889e-10,0.98457,0.063707,-7.6705e-11,-0.84877,-1.068e-10,3.4885,-1.792e-11,1.3954,-1.6669e-09,-6.0053,0,0,0,1.4095,1.0404,1.0404,1.4095,19.224,-2.2556e-08,11.377,98.278,-1.0563e-07,66.308
0.14,0.0028448,-3.436e-12,1.4349,1.1409e-10,0.19181,-5.857e-10,0.98143,0.078638,-9.4519e-11,-0.90824,-1.1814e-10,3.348,-2.1807e-11,1.5924,-1.8975e-09,-5.8883,0,0,0,1.5019,1.057,1.057,1.5019,20.172,-2.3565e-08,12.025,91.379,-9.6321e-08,63.292
0.15,0.0037142,-4.48e-12,1.4255,1.2328e-10,0.20782,-5.8242e-10,0.97817,0.095586,-1.1469e-10,-0.96651,-1.2918e-10,3.1858,-2.5934e-11,1.7986,-2.1379e-09,-5.7649,0,0,0,1.5862,1.0903,1.0903,1.5862,21.052,-2.4483e-08,12.643,84.628,-8.7245e-08,60.326
0.16,0.0047635,-5.7379e-12,1.4156,1.3188e-10,0.22295,-5.7911e-10,0.97483,0.11464,-1.3731e-10,-1.0235,-1.3986e-10,3.0098,-3.0241e-11,2.0133,-2.3869e-09,-5.6355,0,0,0,1.6639,1.1382,1.1382,1.6639,21.865,-2.5311e-08,13.232,78.022,-7.8393e-08,57.41
0.17,0.0060143,-7.2346e-12,1.4051,1.3988e-10,0.23715,-5.7579e-10,0.97147,0.13588,-1.6245e-10,-1.0792,-1.5014e-10,2.8266,-3.4672e-11,2.2357,-2.6438e-09,-5.5004,0,0,0,1.7369,1.1985,1.1985,1.7369,22.613,-2.6052e-08,13.791,71.56,-6.9766e-08,54.542
0.18,0.0074886,-8.9957e-12,1.394,1.4727e-10,0.25041,-5.7249e-10,0.96814,0.15938,-1.902e-10,-1.1335,-1.6002e-10,2.6415,-3.9177e-11,2.4653,-2.9077e-09,-5.3598,0,0,0,1.8068,1.2693,1.2693,1.8068,23.297,-2.6707e-08,14.323,65.242,-6.136e-08,51.724
0.19,0.0092096,-1.1048e-11,1.3824,1.5405e-10,0.26273,-5.6924e-10,0.96487,0.18521,-2.2063e-10,-1.1864,-1.6948e-10,2.4585,-4.3713e-11,2.7014,-3.1777e-09,-5.214,0,0,0,1.8751,1.3485,1.3485,1.8751,23.918,-2.728e-08,14.826,59.067,-5.3173e-08,48.954
0.2,0.011201,-1.3417e-11,1.3703,1.6024e-10,0.27414,-5.6604e-10,0.96169,0.21343,-2.5378e-10,-1.2378,-1.7856e-10,2.2806,-4.8245e-11,2.9435,-3.453e-09,-5.0633,0,0,0,1.9429,1.4344,1.4344,1.9429,24.479,-2.7771e-08,15.302,53.032,-4.5204e-08,46.233
0.21,0.013486,-1.6132e-11,1.3576,1.6587e-10,0.28468,-5.6292e-10,0.95862,0.24409,-2.897e-10,-1.2876,-1.8725e-10,2.1098,-5.2745e-11,3.1908,-3.7328e-09,-4.908,0,0,0,2.0112,1.5257,1.5257,2.0112,24.98,-2.8184e-08,15.751,47.137,-3.745e-08,43.559
0.22,0.016091,-1.9221e-11,1.3445,1.7096e-10,0.29438,-5.5988e-10,0.95569,0.27726,-3.2844e-10,-1.3359,-1.9559e-10,1.9474,-5.7192e-11,3.4429,-4.0164e-09,-4.7484,0,0,0,2.0808,1.6211,1.6211,2.0808,25.422,-2.8521e-08,16.173,41.381,-2.991e-08,40.934
0.23,0.01904,-2.2711e-11,1.3309,1.7555e-10,0.30331,-5.5693e-10,0.95289,0.31296,-3.7004e-10,-1.3826,-2.0361e-10,1.7941,-6.1571e-11,3.6991,-4.303e-09,-4.5847,0,0,0,2.152,1.7196,1.7196,2.152,25.808,-2.8783e-08,16.57,35.762,-2.2581e-08,38.355
0.24,0.022359,-2.6631e-11,1.3169,1.7967e-10,0.3115,-5.5408e-10,0.95025,0.35125,-4.1451e-10,-1.4276,-2.1132e-10,1.6504,-6.5869e-11,3.9588,-4.5918e-09,-4.4171,0,0,0,2.2252,1.8206,1.8206,2.2252,26.138,-2.8973e-08,16.941,30.28,-1.5461e-08,35.824
0.25,0.026074,-3.1011e-11,1.3024,1.8335e-10,0.31901,-5.5133e-10,0.94775,0.39215,-4.6188e-10,-1.4709,-2.1877e-10,1.5161,-7.0081e-11,4.2216,-4.8822e-09,-4.2459,0,0,0,2.3006,1.9233,1.9233,2.3006,26.414,-2.9093e-08,17.286,24.933,-8.548e-09,33.339
0.26,0.030211,-3.5878e-11,1.2875,1.8662e-10,0.32588,-5.4867e-10,0.94541,0.43569,-5.1216e-10,-1.5125,-2.2596e-10,1.3911,-7.4203e-11,4.4869,-5.1735e-09,-4.0714,0,0,0,2.3782,2.0273,2.0273,2.3782,26.637,-2.9145e-08,17.608,19.72,-1.8404e-09,30.9
0.27,0.034796,-4.1263e-11,1.2721,1.8951e-10,0.33217,-5.461e-10,0.94322,0.4819,-5.6535e-10,-1.5523,-2.3295e-10,1.275,-7.8234e-11,4.7542,-5.4649e-09,-3.8939,0,0,0,2.4579,2.1322,2.1322,2.4579,26.809,-2.9131e-08,17.905,14.64,4.664e-09,28.508
0.28,0.039857,-4.7195e-11,1.2564,1.9204e-10,0.33792,-5.4363e-10,0.94117,0.53078,-6.2146e-10,-1.5904,-2.3973e-10,1.1672,-8.2174e-11,5.0229,-5.7559e-09,-3.7134,0,0,0,2.5397,2.2378,2.2378,2.5397,26.93,-2.9052e-08,18.178,9.691,1.0967e-08,26.161
0.29,0.045421,-5.3702e-11,1.2403,1.9425e-10,0.34317,-5.4125e-10,0.93927,0.58236,-6.8046e-10,-1.6266,-2.4635e-10,1.0674,-8.6027e-11,5.2926,-6.0457e-09,-3.5304,0,0,0,2.6234,2.3436,2.3436,2.6234,27.003,-2.8912e-08,18.428,4.8727,1.7072e-08,23.86
0.3,0.051514,-6.0814e-11,1.2239,1.9615e-10,0.34796,-5.3896e-10,0.93751,0.63664,-7.4236e-10,-1.661,-2.5282e-10,0.97485,-8.9794e-11,5.5628,-6.3339e-09,-3.3449,0,0,0,2.7088,2.4496,2.4496,2.7088,27.028,-2.8712e-08,18.655,0.18371,2.2979e-08,21.604
0.31,0.058163,-6.8559e-11,1.2071,1.9777e-10,0.35232,-5.3676e-10,0.93588,0.69361,-8.0713e-10,-1.6935,-2.5916e-10,0.88914,-9.3482e-11,5.8331,-6.6198e-09,-3.1573,0,0,0,2.7958,2.5556,2.5556,2.7958,27.007,-2.8453e-08,18.86,-4.3772,2.8691e-08,19.393
0.32,0.065395,-7.6966e-11,1.19,1.9913e-10,0.35629,-5.3463e-10,0.93437,0.75329,-8.7475e-10,-1.7241,-2.6538e-10,0.80969,-9.7093e-11,6.1028,-6.9028e-09,-2.9678,0,0,0,2.884,2.6613,2.6613,2.884,26.941,-2.8138e-08,19.043,-8.8112,3.4211e-08,17.226
0.33,0.073237,-8.6063e-11,1.1726,2.0024e-10,0.3599,-5.3259e-10,0.93299,0.81567,-9.4518e-10,-1.7528,-2.7152e-10,0.73601,-1.0063e-10,6.3717,-7.1824e-09,-2.7766,0,0,0,2.9734,2.7668,2.7668,2.9734,26.831,-2.7769e-08,19.205,-13.119,3.954e-08,15.103
0.34,0.081717,-9.5879e-11,1.155,2.0113e-10,0.36317,-5.3061e-10,0.93172,0.88073,-1.0184e-09,-1.7796,-2.7757e-10,0.6676,-1.0411e-10,6.6393,-7.458e-09,-2.5838,0,0,0,3.0637,2.8718,2.8718,3.0637,26.679,-2.7348e-08,19.345,-17.303,4.468e-08,13.024
0.35,0.090861,-1.0644e-10,1.1371,2.018e-10,0.36613,-5.2871e-10,0.93057,0.94845,-1.0943e-09,-1.8045,-2.8356e-10,0.60402,-1.0753e-10,6.9052,-7.7292e-09,-2.3897,0,0,0,3.1547,2.9762,2.9762,3.1547,26.485,-2.6876e-08,19.465,-21.363,4.9633e-08,10.989
0.36,0.1007,-1.1777e-10,1.1189,2.0227e-10,0.36879,-5.2688e-10,0.92951,1.0188,-1.173e-09,-1.8274,-2.895e-10,0.54483,-1.1089e-10,7.1689,-7.9954e-09,-2.1945,0,0,0,3.2462,3.0799,3.0799,3.2462,26.252,-2.6356e-08,19.565,-25.301,5.4401e-08,8.9965
0.37,0.11125,-1.2991e-10,1.1005,2.0255e-10,0.3712,-5.2511e-10,0.92855,1.0918,-1.2542e-09,-1.8484,-2.954e-10,0.48967,-1.142e-10,7.4301,-8.2561e-09,-1.9985,0,0,0,3.338,3.1829,3.1829,3.338,25.98,-2.5789e-08,19.646,-29.118,5.8987e-08,7.0472
0.38,0.12254,-1.4287e-10,1.0819,2.0265e-10,0.37335,-5.2341e-10,0.92769,1.1674,-1.3381e-09,-1.8674,-3.0127e-10,0.43816,-1.1747e-10,7.6884,-8.511e-09,-1.8017,0,0,0,3.43,3.285,3.285,3.43,25.67,-2.5177e-08,19.706,-32.816,6.3392e-08,5.1404
0.39,0.1346,-1.5668e-10,1.0632,2.0259e-10,0.37527,-5.2176e-10,0.92692,1.2456,-1.4244e-09,-1.8844,-3.0712e-10,0.38998,-1.207e-10,7.9434,-8.7595e-09,-1.6044,0,0,0,3.5218,3.3861,3.3861,3.5218,25.324,-2.4522e-08,19.748,-36.394,6.7619e-08,3.2758
0.4,0.14746,-1.7136e-10,1.0443,2.0236e-10,0.37697,-5.2018e-10,0.92623,1.3263,-1.5132e-09,-1.8995,-3.1297e-10,0.34483,-1.239e-10,8.1947,-9.0013e-09,-1.4068,0,0,0,3.6135,3.4862,3.4862,3.6135,24.943,-2.3825e-08,19.772,-39.855,7.1669e-08,1.4532
0.41,0.16114,-1.8695e-10,1.0252,2.0199e-10,0.37846,-5.1864e-10,0.92562,1.4095,-1.6044e-09,-1.9126,-3.1881e-10,0.30243,-1.2706e-10,8.4421,-9.2359e-09,-1.209,0,0,0,3.7048,3.5851,3.5851,3.7048,24.527,-2.3089e-08,19.778,-43.2,7.5545e-08,-0.32778
0.42,0.17566,-2.0346e-10,1.006,2.0147e-10,0.37977,-5.1716e-10,0.92508,1.4951,-1.6979e-09,-1.9237,-3.2466e-10,0.26254,-1.3021e-10,8.6852,-9.4629e-09,-1.0113,0,0,0,3.7955,3.6828,3.6828,3.7955,24.079,-2.2315e-08,19.766,-46.429,7.9248e-08,-2.0675
0.43,0.19105,-2.2092e-10,0.98673,2.0082e-10,0.3809,-5.1573e-10,0.92462,1.5831,-1.7936e-09,-1.9328,-3.3052e-10,0.22493,-1.3333e-10,8.9236,-9.6821e-09,-0.81377,0,0,0,3.8855,3.7791,3.7791,3.8855,23.599,-2.1505e-08,19.736,-49.545,8.2781e-08,-3.7663
0.44,0.20733,-2.3934e-10,0.96736,2.0003e-10,0.38185,-5.1435e-10,0.92422,1.6736,-1.8915e-09,-1.9399,-3.3641e-10,0.18939,-1.3643e-10,9.157,-9.8929e-09,-0.61662,0,0,0,3.9748,3.8741,3.8741,3.9748,23.088,-2.066e-08,19.69,-52.548,8.6145e-08,-5.4244
0.45,0.22453,-2.5875e-10,0.94794,1.9912e-10,0.38265,-5.1301e-10,0.92389,1.7663,-1.9915e-09,-1.9451,-3.4232e-10,0.15573,-1.3953e-10,9.3852,-1.0095e-08,-0.42001,0,0,0,4.063,3.9676,3.9676,4.063,22.548,-1.9782e-08,19.628,-55.439,8.9343e-08,-7.0422
0.46,0.24266,-2.7918e-10,0.92847,1.9809e-10,0.3833,-5.1172e-10,0.92363,1.8612,-2.0934e-09,-1.9483,-3.4827e-10,0.12377,-1.4262e-10,9.6079,-1.0288e-08,-0.22411,0,0,0,4.1502,4.0595,4.0595,4.1502,21.98,-1.8874e-08,19.55,-58.22,9.2377e-08,-8.6199
0.47,0.26176,-3.0063e-10,0.90898,1.9693e-10,0.3838,-5.1048e-10,0.92342,1.9584,-2.1972e-09,-1.9496,-3.5426e-10,0.093363,-1.457e-10,9.8247,-1.0473e-08,-0.029068,0,0,0,4.2362,4.1497,4.1497,4.2362,21.384,-1.7935e-08,19.456,-60.891,9.5249e-08,-10.158
0.48,0.28184,-3.2313e-10,0.88948,1.9567e-10,0.38416,-5.0927e-10,0.92327,2.0577,-2.3028e-09,-1.9489,-3.603e-10,0.064357,-1.4878e-10,10.036,-1.0647e-08,0.16496,0,0,0,4.3208,4.2383,4.2383,4.3208,20.763,-1.6969e-08,19.347,-63.455,9.7961e-08,-11.657
0.49,0.30292,-3.4669e-10,0.87,1.9429e-10,0.38439,-5.0811e-10,0.92317,2.1591,-2.4101e-09,-1.9463,-3.6639e-10,0.036621,-1.5187e-10,10.24,-1.0812e-08,0.35782,0,0,0,4.404,4.325,4.325,4.404,20.116,-1.5977e-08,19.223,-65.911,1.0051e-07,-13.116
0.5,0.32502,-3.7133e-10,0.85056,1.9281e-10,0.3845,-5.0699e-10,0.92313,2.2625,-2.519e-09,-1.9418,-3.7253e-10,0.010033,-1.5497e-10,10.438,-1.0967e-08,0.54937,0,0,0,4.4857,4.4099,4.4099,4.4857,19.445,-1.4959e-08,19.085,-68.262,1.0291e-07,-14.537
0.51,0.34817,-3.9708e-10,0.83117,1.9122e-10,0.38449,-5.059e-10,0.92313,2.3678,-2.6294e-09,-1.9353,-3.7874e-10,-0.015519,-1.5807e-10,10.629,-1.1111e-08,0.73946,0,0,0,4.5658,4.4928,4.4928,4.5658,18.751,-1.3919e-08,18.932,-70.508,1.0515e-07,-15.92
0.52,0.37239,-4.2393e-10,0.81186,1.8953e-10,0.38436,-5.0485e-10,0.92318,2.475,-2.7412e-09,-1.927,-3.8501e-10,-0.040136,-1.6119e-10,10.813,-1.1245e-08,0.92797,0,0,0,4.6442,4.5738,4.5738,4.6442,18.035,-1.2857e-08,18.766,-72.651,1.0725e-07,-17.264
0.53,0.39768,-4.519e-10,0.79264,1.8774e-10,0.38412,-5.0384e-10,0.92328,2.5841,-2.8543e-09,-1.9168,-3.9135e-10,-0.063914,-1.6433e-10,10.989,-1.1368e-08,1.1147,0,0,0,4.7208,4.6527,4.6527,4.7208,17.298,-1.1774e-08,18.587,-74.692,1.0919e-07,-18.571
0.54,0.42407,-4.8102e-10,0.77353,1.8585e-10,0.38377,-5.0287e-10,0.92343,2.6948,-2.9685e-09,-1.9047,-3.9776e-10,-0.08694,-1.6748e-10,11.159,-1.148e-08,1.2997,0,0,0,4.7955,4.7294,4.7294,4.7955,16.541,-1.0673e-08,18.395,-76.631,1.1098e-07,-19.84
0.55,0.45158,-5.1128e-10,0.75455,1.8386e-10,0.38332,-5.0193e-10,0.92362,2.8072,-3.0838e-09,-1.8908,-4.0426e-10,-0.10929,-1.7067e-10,11.32,-1.1581e-08,1.4826,0,0,0,4.8682,4.804,4.804,4.8682,15.766,-9.5553e-09,18.19,-78.471,1.1263e-07,-21.072
0.56,0.48022,-5.427e-10,0.73572,1.8177e-10,0.38276,-5.0102e-10,0.92385,2.9212,-3.2001e-09,-1.8751,-4.1083e-10,-0.13105,-1.7387e-10,11.474,-1.1671e-08,1.6634,0,0,0,4.939,4.8764,4.8764,4.939,14.972,-8.4214e-09,17.974,-80.212,1.1413e-07,-22.267
0.57,0.51001,-5.7528e-10,0.71706,1.7959e-10,0.38211,-5.0015e-10,0.92412,3.0367,-3.3172e-09,-1.8575,-4.175e-10,-0.15229,-1.7711e-10,11.62,-1.175e-08,1.842,0,0,0,5.0076,4.9465,4.9465,5.0076,14.162,-7.2731e-09,17.745,-81.856,1.155e-07,-23.425
0.58,0.54096,-6.0904e-10,0.69858,1.7731e-10,0.38135,-4.9931e-10,0.92443,3.1535,-3.4351e-09,-1.8382,-4.2425e-10,-0.17306,-1.8038e-10,11.757,-1.1817e-08,2.0183,0,0,0,5.0741,5.0143,5.0143,5.0741,13.335,-6.1119e-09,17.505,-83.403,1.1672e-07,-24.548
0.59,0.57309,-6.4399e-10,0.6803,1.7494e-10,0.38051,-4.985e-10,0.92478,3.2718,-3.5535e-09,-1.8172,-4.311e-10,-0.19343,-1.8369e-10,11.886,-1.1872e-08,2.1921,0,0,0,5.1384,5.0796,5.0796,5.1384,12.494,-4.9392e-09,17.254,-84.855,1.178e-07,-25.634
0.6,0.6064,-6.8012e-10,0.66224,1.7248e-10,0.37957,-4.9772e-10,0.92517,3.3912,-3.6725e-09,-1.7944,-4.3805e-10,-0.21345,-1.8703e-10,12.007,-1.1915e-08,2.3633,0,0,0,5.2005,5.1426,5.1426,5.2005,11.639,-3.7563e-09,16.993,-86.214,1.1875e-07,-26.685
0.61,0.64092,-7.1744e-10,0.64442,1.6992e-10,0.37853,-4.9697e-10,0.92559,3.5119,-3.7918e-09,-1.7699,-4.451e-10,-0.23319,-1.9042e-10,12.119,-1.1947e-08,2.5319,0,0,0,5.2602,5.2031,5.2031,5.2602,10.77,-2.5646e-09,16.721,-87.479,1.1957e-07,-27.701
0.62,0.67664,-7.5595e-10,0.62685,1.6727e-10,0.37741,-4.9625e-10,0.92605,3.6336,-3.9114e-09,-1.7438,-4.5225e-10,-0.25269,-1.9386e-10,12.222,-1.1967e-08,2.6977,0,0,0,5.3176,5.2611,5.2611,5.3176,9.8894,-1.3654e-09,16.439,-88.653,1.2025e-07,-28.682
0.63,0.71359,-7.9567e-10,0.60955,1.6453e-10,0.37619,-4.9556e-10,0.92654,3.7563,-4.0311e-09,-1.716,-4.5952e-10,-0.272,-1.9734e-10,12.317,-1.1974e-08,2.8607,0,0,0,5.3726,5.3166,5.3166,5.3726,8.9974,-1.5999e-10,16.147,-89.736,1.2081e-07,-29.628
0.64,0.75177,-8.3658e-10,0.59253,1.6169e-10,0.37489,-4.949e-10,0.92707,3.8799,-4.1508e-09,-1.6866,-4.669e-10,-0.29116,-2.0087e-10,12.402,-1.197e-08,3.0206,0,0,0,5.4251,5.3695,5.3695,5.4251,8.095,1.0503e-09,15.846,-90.731,1.2123e-07,-30.54
0.65,0.79119,-8.7868e-10,0.57582,1.5877e-10,0.37349,-4.9427e-10,0.92763,4.0043,-4.2705e-09,-1.6556,-4.744e-10,-0.31023,-2.0446e-10,12.479,-1.1953e-08,3.1776,0,0,0,5.4752,5.4198,5.4198,5.4752,7.1831,2.2643e-09,15.537,-91.637,1.2154e-07,-31.418
0.66,0.83186,-9.2198e-10,0.55943,1.5574e-10,0.37201,-4.9367e-10,0.92823,4.1294,-4.3899e-09,-1.623,-4.8201e-10,-0.32923,-2.0811e-10,12.546,-1.1925e-08,3.3313,0,0,0,5.5228,5.4676,5.4676,5.5228,6.2625,3.4806e-09,15.218,-92.456,1.2172e-07,-32.262
0.67,0.87378,-9.6648e-10,0.54337,1.5263e-10,0.37044,-4.9309e-10,0.92886,4.2552,-4.5089e-09,-1.589,-4.8975e-10,-0.34821,-2.1182e-10,12.604,-1.1884e-08,3.4819,0,0,0,5.5679,5.5126,5.5126,5.5679,5.3342,4.6982e-09,14.891,-93.19,1.2177e-07,-33.073
0.68,0.91696,-1.0122e-09,0.52765,1.4942e-10,0.36877,-4.9253e-10,0.92952,4.3815,-4.6275e-09,-1.5534,-4.9762e-10,-0.36721,-2.1559e-10,12.652,-1.1831e-08,3.6292,0,0,0,5.6105,5.5551,5.5551,5.6105,4.399,5.9157e-09,14.557,-93.839,1.2171e-07,-33.851
0.69,0.96141,-1.059e-09,0.5123,1.4611e-10,0.36702,-4.92e-10,0.93021,4.5082,-4.7455e-09,-1.5164,-5.0562e-10,-0.38627,-2.1944e-10,12.692,-1.1765e-08,3.773,0,0,0,5.6504,5.5948,5.5948,5.6504,3.4577,7.132e-09,14.215,-94.404,1.2153e-07,-34.596
0.7,1.0071,-1.1071e-09,0.49733,1.4271e-10,0.36518,-4.915e-10,0.93094,4.6353,-4.8628e-09,-1.4779,-5.1376e-10,-0.40543,-2.2335e-10,12.722,-1.1688e-08,3.9134,0,0,0,5.6878,5.6319,5.6319,5.6878,2.5112,8.3459e-09,13.865,-94.888,1.2124e-07,-35.309
0.71,1.0541,-1.1563e-09,0.48275,1.3921e-10,0.36325,-4.9102e-10,0.93169,4.7626,-4.9792e-09,-1.4381,-5.2204e-10,-0.42471,-2.2734e-10,12.742,-1.1599e-08,4.0503,0,0,0,5.7227,5.6663,5.6663,5.7227,1.5603,9.5564e-09,13.508,-95.29,1.2083e-07,-35.99
0.72,1.1024,-1.2066e-09,0.46857,1.3562e-10,0.36122,-4.9056e-10,0.93248,4.8901,-5.0947e-09,-1.3969,-5.3045e-10,-0.44415,-2.314e-10,12.753,-1.1497e-08,4.1836,0,0,0,5.7549,5.698,5.698,5.7549,0.60567,1.0762e-08,13.145,-95.613,1.2031e-07,-36.639
0.73,1.1519,-1.2582e-09,0.45481,1.3193e-10,0.35911,-4.9012e-10,0.9333,5.0176,-5.2091e-09,-1.3545,-5.3902e-10,-0.46379,-2.3555e-10,12.754,-1.1383e-08,4.3132,0,0,0,5.7845,5.727,5.727,5.7845,-0.35174,1.1962e-08,12.776,-95.857,1.1968e-07,-37.256
0.74,1.2027,-1.3108e-09,0.44149,1.2813e-10,0.3569,-4.8971e-10,0.93414,5.1451,-5.3223e-09,-1.3107,-5.4773e-10,-0.48367,-2.3979e-10,12.746,-1.1258e-08,4.4391,0,0,0,5.8115,5.7532,5.7532,5.8115,-1.3112,1.3155e-08,12.4,-96.023,1.1895e-07,-37.843
0.75,1.2548,-1.3646e-09,0.4286,1.2424e-10,0.35459,-4.8931e-10,0.93502,5.2725,-5.4342e-09,-1.2657,-5.5659e-10,-0.50381,-2.4412e-10,12.728,-1.112e-08,4.5612,0,0,0,5.8359,5.7768,5.7768,5.8359,-2.2719,1.4341e-08,12.019,-96.113,1.1811e-07,-38.399
0.76,1.3082,-1.4195e-09,0.41618,1.2025e-10,0.35218,-4.8893e-10,0.93593,5.3997,-5.5447e-09,-1.2195,-5.6561e-10,-0.52425,-2.4854e-10,12.7,-1.0971e-08,4.6794,0,0,0,5.8577,5.7977,5.7977,5.8577,-3.2332,1.5517e-08,11.632,-96.129,1.1717e-07,-38.924
0.77,1.3628,-1.4755e-09,0.40422,1.1615e-10,0.34968,-4.8857e-10,0.93687,5.5265,-5.6536e-09,-1.1721,-5.748e-10,-0.54502,-2.5306e-10,12.663,-1.081e-08,4.7938,0,0,0,5.8769,5.8159,5.8159,5.8769,-4.1943,1.6684e-08,11.241,-96.07,1.1612e-07,-39.419
0.78,1.4187,-1.5326e-09,0.39274,1.1195e-10,0.34708,-4.8823e-10,0.93784,5.6529,-5.7608e-09,-1.1236,-5.8414e-10,-0.56616,-2.5768e-10,12.616,-1.0637e-08,4.9042,0,0,0,5.8935,5.8314,5.8314,5.8935,-5.1544,1.784e-08,10.844,-95.938,1.1498e-07,-39.884
0.79,1.4759,-1.5907e-09,0.38175,1.0764e-10,0.34437,-4.879e-10,0.93883,5.7788,-5.8663e-09,-1.074,-5.9365e-10,-0.58769,-2.6241e-10,12.56,-1.0453e-08,5.0107,0,0,0,5.9075,5.8442,5.8442,5.9075,-6.1128,1.8983e-08,10.443,-95.735,1.1374e-07,-40.32
