t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
1.05,-3.525,1.6317,1.8852,-0.086118,0.20767,-0.52556,0.82051,4.0463,-6.2676,1.7597,-1.0374,-2.5283,-0.61554,5.5403,-0.98865,1.74,0,0,0,4.0849,3.8663,3.6537,3.9376,-4.8322,35.672,-5.2383,-18.185,34.565,-13.09
1.06,-3.4843,1.569,1.9029,-0.097181,0.19988,-0.52353,0.82251,4.1015,-6.2757,1.7768,-1.0545,-2.5915,-0.62911,5.4911,-0.63025,1.6869,0,0,0,4.0441,3.8442,3.63,3.9134,-5.0112,36.004,-5.3676,-17.601,31.721,-12.766
1.07,-3.443,1.5062,1.9207,-0.10843,0.19185,-0.52124,0.82447,4.1562,-6.2802,1.7934,-1.0707,-2.6507,-0.64205,5.4401,-0.26867,1.6326,0,0,0,4.0039,3.8252,3.61,3.8914,-5.1842,36.306,-5.4936,-17.009,28.856,-12.436
1.08,-3.4012,1.4434,1.9388,-0.11984,0.1836,-0.51868,0.82638,4.2103,-6.281,1.8095,-1.086,-2.7055,-0.65428,5.3874,0.095786,1.5771,0,0,0,3.9644,3.8091,3.5939,3.8719,-5.3513,36.581,-5.6163,-16.409,25.973,-12.1
1.09,-3.3588,1.3806,1.9569,-0.13139,0.17515,-0.51585,0.82823,4.2639,-6.2782,1.825,-1.1002,-2.7551,-0.66569,5.3331,0.46284,1.5203,0,0,0,3.9259,3.7962,3.582,3.855,-5.5124,36.826,-5.7356,-15.803,23.073,-11.758
1.1,-3.3159,1.3179,1.9753,-0.14307,0.16653,-0.51273,0.83001,4.317,-6.2718,1.8399,-1.1134,-2.799,-0.67617,5.2772,0.83221,1.4624,0,0,0,3.8886,3.7865,3.5744,3.8407,-5.6674,37.042,-5.8515,-15.19,20.159,-11.411
1.11,-3.2725,1.2552,1.9937,-0.15484,0.15775,-0.50932,0.83171,4.3694,-6.2616,1.8542,-1.1253,-2.8368,-0.68565,5.2198,1.2036,1.4033,0,0,0,3.8527,3.78,3.571,3.8293,-5.8162,37.229,-5.9638,-14.571,17.232,-11.059
1.12,-3.2285,1.1926,2.0123,-0.16669,0.14885,-0.50561,0.83332,4.4213,-6.2477,1.868,-1.1358,-2.8679,-0.69403,5.1609,1.5767,1.3431,0,0,0,3.8187,3.7769,3.572,3.8207,-5.9588,37.387,-6.0726,-13.946,14.296,-10.701
1.13,-3.184,1.1302,2.0311,-0.17858,0.13985,-0.5016,0.83483,4.4727,-6.2301,1.8811,-1.145,-2.892,-0.70123,5.1006,1.9512,1.2819,0,0,0,3.7868,3.7769,3.5772,3.8151,-6.0951,37.515,-6.1778,-13.317,11.353,-10.339
1.14,-3.1391,1.068,2.05,-0.19049,0.13079,-0.4973,0.83624,4.5234,-6.2087,1.8936,-1.1527,-2.9088,-0.70719,5.039,2.3269,1.2196,0,0,0,3.7573,3.7802,3.5867,3.8125,-6.2251,37.614,-6.2794,-12.684,8.404,-9.9729
1.15,-3.0936,1.0061,2.069,-0.20238,0.12169,-0.4927,0.83754,4.5734,-6.1835,1.9055,-1.1589,-2.9181,-0.71186,4.9761,2.7034,1.1563,0,0,0,3.7306,3.7866,3.6002,3.813,-6.3488,37.683,-6.3773,-12.048,5.452,-9.6023
1.16,-3.0476,0.94439,2.0881,-0.21425,0.1126,-0.48782,0.83872,4.6229,-6.1546,1.9167,-1.1635,-2.9197,-0.71518,4.9121,3.0805,1.092,0,0,0,3.707,3.7961,3.6177,3.8166,-6.466,37.723,-6.4714,-11.408,2.4989,-9.2278
1.17,-3.0011,0.88301,2.1073,-0.22604,0.10353,-0.48265,0.83978,4.6717,-6.1219,1.9273,-1.1665,-2.9136,-0.71714,4.8468,3.4578,1.0269,0,0,0,3.6869,3.8085,3.6389,3.8234,-6.5769,37.733,-6.5618,-10.766,-0.45284,-8.8497
1.18,-2.9542,0.82197,2.1266,-0.23775,0.094529,-0.47721,0.84072,4.7198,-6.0854,1.9372,-1.1679,-2.8998,-0.71772,4.7805,3.835,0.96082,0,0,0,3.6705,3.8238,3.6637,3.8333,-6.6813,37.714,-6.6484,-10.122,-3.4011,-8.4683
1.19,-2.9067,0.76131,2.146,-0.24934,0.085625,-0.47151,0.84153,4.7673,-6.0452,1.9465,-1.1677,-2.8787,-0.71694,4.7132,4.2119,0.89391,0,0,0,3.6581,3.8418,3.6917,3.8464,-6.7793,37.665,-6.7312,-9.4771,-6.3437,-8.0838
1.2,-2.8588,0.70107,2.1655,-0.26079,0.076851,-0.46556,0.84222,4.8141,-6.0012,1.9551,-1.1659,-2.8504,-0.7148,4.645,4.5882,0.8262,0,0,0,3.65,3.8623,3.7227,3.8625,-6.8709,37.587,-6.8101,-8.8313,-9.2784,-7.6966
1.21,-2.8104,0.6413,2.1851,-0.27207,0.068237,-0.45937,0.84279,4.8602,-5.9534,1.963,-1.1625,-2.8154,-0.71135,4.5758,4.9636,0.75773,0,0,0,3.6464,3.8854,3.7564,3.8818,-6.956,37.479,-6.8851,-8.1854,-12.203,-7.3068
1.22,-2.7616,0.58202,2.2048,-0.28317,0.059811,-0.45296,0.84324,4.9056,-5.9019,1.9703,-1.1576,-2.774,-0.70663,4.5059,5.3377,0.68852,0,0,0,3.6473,3.9108,3.7927,3.904,-7.0346,37.343,-6.9562,-7.5401,-15.115,-6.9147
1.23,-2.7123,0.52327,2.2245,-0.29407,0.051601,-0.44635,0.84358,4.9503,-5.8467,1.9768,-1.1512,-2.7267,-0.70071,4.4352,5.7103,0.61861,0,0,0,3.6528,3.9384,3.8312,3.9291,-7.1068,37.177,-7.0234,-6.8958,-18.013,-6.5206
1.24,-2.6626,0.4651,2.2443,-0.30476,0.043629,-0.43955,0.84381,4.9943,-5.7877,1.9826,-1.1434,-2.6742,-0.69365,4.3638,6.0812,0.54806,0,0,0,3.663,3.968,3.8717,3.957,-7.1725,36.983,-7.0866,-6.2532,-20.894,-6.1248
1.25,-2.6124,0.40753,2.2642,-0.31521,0.035918,-0.43259,0.84393,5.0376,-5.7251,1.9878,-1.1343,-2.617,-0.68553,4.2917,6.4499,0.47689,0,0,0,3.6777,3.9997,3.914,3.9875,-7.2318,36.759,-7.1459,-5.6127,-23.756,-5.7276
1.26,-2.5619,0.35061,2.2841,-0.32542,0.028487,-0.42547,0.84396,5.0801,-5.6587,1.9922,-1.124,-2.5556,-0.67644,4.2191,6.8162,0.40516,0,0,0,3.697,4.0332,3.9579,4.0206,-7.2848,36.508,-7.2012,-4.9751,-26.596,-5.3291
1.27,-2.5108,0.29437,2.304,-0.33537,0.021351,-0.41821,0.8439,5.1219,-5.5888,1.9959,-1.1125,-2.4908,-0.66646,4.1461,7.1799,0.33288,0,0,0,3.7206,4.0684,4.0031,4.0561,-7.3314,36.228,-7.2525,-4.3409,-29.413,-4.9297
1.28,-2.4594,0.23884,2.324,-0.34507,0.014524,-0.41084,0.84376,5.163,-5.5152,1.9988,-1.0999,-2.423,-0.65569,4.0725,7.5407,0.26012,0,0,0,3.7484,4.1053,4.0496,4.0937,-7.3716,35.919,-7.2998,-3.7107,-32.205,-4.5297
1.29,-2.4076,0.18408,2.344,-0.3545,0.0080177,-0.40336,0.84354,5.2034,-5.438,2.0011,-1.0863,-2.3529,-0.64421,3.9986,7.8982,0.1869,0,0,0,3.7801,4.1438,4.097,4.1335,-7.4056,35.584,-7.3431,-3.0849,-34.969,-4.1292
1.3,-2.3554,0.1301,2.364,-0.36366,0.0018393,-0.3958,0.84326,5.243,-5.3572,2.0026,-1.0718,-2.281,-0.63213,3.9244,8.2523,0.11327,0,0,0,3.8155,4.1836,4.1454,4.1751,-7.4333,35.22,-7.3823,-2.4643,-37.703,-3.7287
1.31,-2.3027,0.076943,2.3841,-0.37255,-0.0040052,-0.38817,0.84292,5.2819,-5.2729,2.0033,-1.0565,-2.2078,-0.61952,3.85,8.6025,0.039269,0,0,0,3.8543,4.2248,4.1945,4.2184,-7.4549,34.83,-7.4176,-1.8495,-40.404,-3.3283
1.32,-2.2497,0.02465,2.4041,-0.38117,-0.0095122,-0.38048,0.84253,5.32,-5.1852,2.0034,-1.0405,-2.1339,-0.60648,3.7754,8.9488,-0.035067,0,0,0,3.8962,4.2671,4.2442,4.2632,-7.4703,34.412,-7.4489,-1.2408,-43.071,-2.9283
1.33,-2.1963,-0.026749,2.4241,-0.38952,-0.01468,-0.37275,0.84209,5.3574,-5.094,2.0026,-1.0239,-2.0596,-0.59309,3.7006,9.2907,-0.1097,0,0,0,3.9409,4.3106,4.2944,4.3093,-7.4797,33.968,-7.4762,-0.63907,-45.701,-2.5289
1.34,-2.1426,-0.077218,2.4441,-0.3976,-0.01951,-0.36498,0.84162,5.394,-4.9994,2.0012,-1.0067,-1.9854,-0.57941,3.6258,9.6281,-0.18458,0,0,0,3.9881,4.355,4.345,4.3566,-7.4831,33.498,-7.4995,-0.044744,-48.292,-2.1306
1.35,-2.0885,-0.12672,2.4641,-0.40542,-0.024004,-0.3572,0.84111,5.4299,-4.9014,1.9989,-0.98903,-1.9115,-0.56553,3.551,9.9606,-0.25967,0,0,0,4.0374,4.4003,4.3959,4.4048,-7.4807,33.003,-7.5188,0.54157,-50.843,-1.7334
1.36,-2.034,-0.17524,2.4841,-0.41298,-0.028165,-0.3494,0.84058,5.465,-4.8002,1.996,-0.97093,-1.8384,-0.55151,3.4762,10.288,-0.33494,0,0,0,4.0887,4.4463,4.447,4.4538,-7.4723,32.482,-7.5342,1.1193,-53.349,-1.3377
1.37,-1.9792,-0.22272,2.5041,-0.42028,-0.031998,-0.3416,0.84003,5.4994,-4.6957,1.9922,-0.95247,-1.7663,-0.53741,3.4015,10.61,-0.41034,0,0,0,4.1415,4.4929,4.4981,4.5035,-7.4583,31.936,-7.5456,1.6879,-55.811,-0.94375
1.38,-1.924,-0.26914,2.524,-0.42734,-0.03551,-0.33381,0.83946,5.5331,-4.588,1.9878,-0.93371,-1.6954,-0.52328,3.3271,10.927,-0.48584,0,0,0,4.1955,4.54,4.5492,4.5535,-7.4386,31.365,-7.553,2.2467,-58.224,-0.55183
1.39,-1.8685,-0.31447,2.5438,-0.43415,-0.038706,-0.32603,0.83888,5.566,-4.4772,1.9825,-0.91471,-1.6259,-0.50918,3.2528,11.237,-0.56139,0,0,0,4.2506,4.5874,4.6002,4.6039,-7.4134,30.771,-7.5566,2.7951,-60.587,-0.16218
1.4,-1.8127,-0.35867,2.5636,-0.44072,-0.041596,-0.31827,0.8383,5.5981,-4.3633,1.9765,-0.89551,-1.5579,-0.49514,3.1788,11.542,-0.63696,0,0,0,4.3064,4.6351,4.6509,4.6544,-7.3828,30.154,-7.5563,3.3327,-62.899,0.22491
1.41,-1.7565,-0.40172,2.5833,-0.44706,-0.044187,-0.31054,0.83771,5.6295,-4.2463,1.9698,-0.87616,-1.4916,-0.48121,3.1052,11.84,-0.7125,0,0,0,4.3626,4.6828,4.7013,4.7048,-7.3468,29.514,-7.5521,3.8588,-65.155,0.60918
1.42,-1.7001,-0.44359,2.603,-0.45318,-0.046487,-0.30283,0.83711,5.6602,-4.1265,1.9623,-0.8567,-1.4272,-0.46741,3.0319,12.132,-0.78799,0,0,0,4.4191,4.7305,4.7512,4.7551,-7.3056,28.851,-7.5441,4.3728,-67.356,0.99037
1.43,-1.6433,-0.48424,2.6226,-0.45908,-0.048506,-0.29516,0.83653,5.6902,-4.0037,1.954,-0.83715,-1.3645,-0.45378,2.9591,12.417,-0.86337,0,0,0,4.4756,4.778,4.8006,4.805,-7.2594,28.167,-7.5323,4.8742,-69.497,1.3682
1.44,-1.5863,-0.52365,2.6421,-0.46476,-0.050253,-0.28754,0.83594,5.7194,-3.8782,1.945,-0.81756,-1.3038,-0.44034,2.8867,12.695,-0.93862,0,0,0,4.5318,4.8252,4.8494,4.8544,-7.2082,27.461,-7.5168,5.3624,-71.577,1.7424
1.45,-1.5289,-0.5618,2.6615,-0.47024,-0.051738,-0.27995,0.83536,5.7479,-3.7498,1.9353,-0.79794,-1.2451,-0.42711,2.8149,12.966,-1.0137,0,0,0,4.5877,4.8719,4.8974,4.9032,-7.1522,26.735,-7.4975,5.8368,-73.594,2.1128
1.46,-1.4713,-0.59864,2.6808,-0.47551,-0.05297,-0.27241,0.83479,5.7757,-3.6189,1.9247,-0.77831,-1.1883,-0.41411,2.7437,13.23,-1.0886,0,0,0,4.6429,4.9181,4.9446,4.9513,-7.0915,25.99,-7.4745,6.2967,-75.545,2.4789
1.47,-1.4134,-0.63416,2.7,-0.48059,-0.053958,-0.26491,0.83423,5.8028,-3.4853,1.9135,-0.75871,-1.1334,-0.40135,2.6731,13.486,-1.1632,0,0,0,4.6973,4.9635,4.9909,4.9985,-7.0263,25.225,-7.4479,6.7418,-77.429,2.8407
1.48,-1.3553,-0.66834,2.719,-0.48549,-0.054711,-0.25746,0.83368,5.8292,-3.3492,1.9015,-0.73913,-1.0806,-0.38884,2.6032,13.735,-1.2375,0,0,0,4.7508,5.0082,5.036,5.0447,-6.9567,24.441,-7.4177,7.1713,-79.243,3.1977
1.49,-1.2969,-0.70114,2.738,-0.4902,-0.05524,-0.25006,0.83314,5.8549,-3.2106,1.8887,-0.7196,-1.0296,-0.3766,2.534,13.975,-1.3115,0,0,0,4.8031,5.0519,5.0801,5.0898,-6.8829,23.64,-7.384,7.5847,-80.984,3.5498
1.5,-1.2382,-0.73254,2.7568,-0.49473,-0.055552,-0.24271,0.83262,5.8799,-3.0697,1.8752,-0.70013,-0.98061,-0.36462,2.4655,14.207,-1.3852,0,0,0,4.8542,5.0946,5.1229,5.1338,-6.8051,22.822,-7.3468,7.9814,-82.651,3.8967
1.51,-1.1793,-0.76253,2.7755,-0.49909,-0.055658,-0.23542,0.8321,5.9042,-2.9265,1.861,-0.68073,-0.93346,-0.35292,2.3979,14.431,-1.4584,0,0,0,4.9039,5.1361,5.1644,5.1764,-6.7233,21.987,-7.3061,8.3608,-84.242,4.2381
1.52,-1.1201,-0.79106,2.794,-0.50328,-0.055565,-0.22817,0.8316,5.9278,-2.7811,1.8461,-0.66139,-0.88815,-0.34149,2.3311,14.647,-1.5313,0,0,0,4.9521,5.1763,5.2044,5.2175,-6.6379,21.137,-7.262,8.7224,-85.754,4.5737
1.53,-1.0607,-0.81814,2.8124,-0.50731,-0.055281,-0.22098,0.83112,5.9508,-2.6336,1.8304,-0.64213,-0.84463,-0.33034,2.2651,14.854,-1.6037,0,0,0,4.9986,5.2152,5.2429,5.2572,-6.549,20.272,-7.2146,9.0656,-87.185,4.9033
1.54,-1.0011,-0.84373,2.8306,-0.51117,-0.054816,-0.21384,0.83064,5.9731,-2.484,1.814,-0.62295,-0.80286,-0.31947,2.2001,15.052,-1.6756,0,0,0,5.0435,5.2526,5.2799,5.2953,-6.4567,19.394,-7.164,9.3903,-88.534,5.2269
1.55,-0.94125,-0.86781,2.8487,-0.51489,-0.054177,-0.20674,0.83019,5.9948,-2.3326,1.7969,-0.60385,-0.7628,-0.30887,2.136,15.242,-1.7469,0,0,0,5.0865,5.2885,5.3152,5.3317,-6.3612,18.502,-7.1101,9.6968,-89.804,5.5443
1.56,-0.88119,-0.89037,2.8666,-0.51845,-0.053371,-0.1997,0.82974,6.0159,-2.1792,1.7791,-0.58482,-0.72439,-0.29855,2.0729,15.422,-1.8178,0,0,0,5.1275,5.3227,5.3487,5.3664,-6.2628,17.598,-7.0531,9.9853,-90.994,5.8557
1.57,-0.82093,-0.91139,2.8843,-0.52187,-0.052406,-0.19271,0.82932,6.0363,-2.0241,1.7605,-0.56587,-0.68758,-0.2885,2.0108,15.594,-1.888,0,0,0,5.1666,5.3552,5.3804,5.3992,-6.1616,16.682,-6.993,10.256,-92.106,6.1611
1.58,-0.76047,-0.93085,2.9018,-0.52514,-0.051288,-0.18577,0.8289,6.0561,-1.8674,1.7413,-0.54699,-0.65231,-0.27871,1.9497,15.756,-1.9576,0,0,0,5.2035,5.3858,5.4102,5.4301,-6.0577,15.756,-6.9299,10.509,-93.141,6.4605
1.59,-0.69981,-0.94873,2.9191,-0.52828,-0.050025,-0.17888,0.82851,6.0753,-1.709,1.7214,-0.52817,-0.61855,-0.26919,1.8896,15.909,-2.0266,0,0,0,5.2382,5.4146,5.4381,5.459,-5.9514,14.82,-6.8638,10.745,-94.099,6.7539
1.6,-0.63897,-0.96503,2.9362,-0.53128,-0.048623,-0.17203,0.82812,6.0939,-1.5492,1.7008,-0.50941,-0.58623,-0.25993,1.8307,16.052,-2.0949,0,0,0,5.2708,5.4415,5.4639,5.4859,-5.8429,13.874,-6.7948,10.964,-94.981,7.0414
1.61,-0.57794,-0.97971,2.9531,-0.53414,-0.047087,-0.16522,0.82775,6.1119,-1.388,1.6795,-0.49069,-0.5553,-0.25091,1.7728,16.186,-2.1625,0,0,0,5.301,5.4663,5.4877,5.5108,-5.7322,12.921,-6.723,11.166,-95.789,7.323
1.62,-0.51673,-0.99278,2.9698,-0.53687,-0.045424,-0.15847,0.8274,6.1293,-1.2255,1.6575,-0.47201,-0.52571,-0.24214,1.716,16.311,-2.2293,0,0,0,5.3288,5.489,5.5093,5.5335,-5.6196,11.959,-6.6484,11.351,-96.523,7.5987
1.63,-0.45535,-1.0042,2.9863,-0.53948,-0.043639,-0.15175,0.82706,6.1462,-1.0618,1.6349,-0.45335,-0.49743,-0.23361,1.6604,16.426,-2.2954,0,0,0,5.3542,5.5096,5.5287,5.554,-5.5052,10.99,-6.5711,11.52,-97.184,7.8686
1.64,-0.39381,-1.014,3.0025,-0.54195,-0.041738,-0.14507,0.82674,6.1625,-0.89706,1.6116,-0.4347,-0.47039,-0.2253,1.6059,16.531,-2.3607,0,0,0,5.3772,5.528,5.5459,5.5722,-5.3893,10.015,-6.491,11.673,-97.774,8.1326
1.65,-0.3321,-1.0222,3.0185,-0.54431,-0.039725,-0.13844,0.82643,6.1783,-0.73127,1.5877,-0.41605,-0.44456,-0.21722,1.5526,16.626,-2.4252,0,0,0,5.3977,5.5441,5.5608,5.5882,-5.2718,9.0351,-6.4084,11.809,-98.292,8.3909
1.66,-0.27024,-1.0286,3.0342,-0.54654,-0.037605,-0.13184,0.82614,6.1936,-0.56457,1.5631,-0.39739,-0.4199,-0.20936,1.5005,16.711,-2.4889,0,0,0,5.4156,5.558,5.5733,5.6019,-5.1531,8.0498,-6.3232,11.931,-98.741,8.6434
1.67,-0.20823,-1.0334,3.0498,-0.54864,-0.035382,-0.12527,0.82586,6.2083,-0.39708,1.5379,-0.37869,-0.39635,-0.20171,1.4495,16.787,-2.5517,0,0,0,5.4309,5.5696,5.5835,5.6132,-5.0333,7.0605,-6.2356,12.036,-99.121,8.8901
1.68,-0.14608,-1.0366,3.065,-0.55063,-0.033061,-0.11874,0.8256,6.2226,-0.22887,1.5121,-0.35993,-0.3739,-0.19426,1.3998,16.852,-2.6136,0,0,0,5.4436,5.5787,5.5913,5.6222,-4.9125,6.0676,-6.1455,12.127,-99.432,9.1312
1.69,-0.083783,-1.038,3.08,-0.5525,-0.030645,-0.11224,0.82535,6.2363,-0.060062,1.4857,-0.34111,-0.35249,-0.18701,1.3513,16.908,-2.6746,0,0,0,5.4537,5.5855,5.5966,5.6287,-4.7908,5.072,-6.053,12.202,-99.676,9.3666
1.7,-0.021352,-1.0378,3.0947,-0.55426,-0.028139,-0.10577,0.82512,6.2496,0.10926,1.4586,-0.3222,-0.3321,-0.17994,1.304,16.954,-2.7347,0,0,0,5.4611,5.5899,5.5995,5.6328,-4.6685,4.0743,-5.9582,12.263,-99.855,9.5963
1.71,0.041208,-1.0358,3.1092,-0.5559,-0.025546,-0.099323,0.8249,6.2624,0.27898,1.431,-0.30318,-0.31269,-0.17306,1.2579,16.99,-2.7938,0,0,0,5.4658,5.5918,5.5998,5.6345,-4.5456,3.0752,-5.8611,12.309,-99.967,9.8204
1.72,0.10389,-1.0322,3.1233,-0.55742,-0.022869,-0.092903,0.8247,6.2748,0.44902,1.4027,-0.28403,-0.29425,-0.16635,1.2131,17.015,-2.8519,0,0,0,5.4679,5.5912,5.5976,5.6337,-4.4223,2.0752,-5.7618,12.341,-100.02,10.039
1.73,0.1667,-1.0269,3.1372,-0.55882,-0.020111,-0.086505,0.82452,6.2867,0.61926,1.3739,-0.26472,-0.27673,-0.15981,1.1695,17.031,-2.909,0,0,0,5.4672,5.5881,5.5929,5.6304,-4.2988,1.0751,-5.6603,12.358,-100,10.252
1.74,0.22963,-1.0198,3.1508,-0.56011,-0.017276,-0.080126,0.82435,6.2982,0.7896,1.3446,-0.24524,-0.26012,-0.15343,1.1271,17.037,-2.9651,0,0,0,5.4638,5.5825,5.5856,5.6246,-4.1752,0.075402,-5.5567,12.362,-99.923,10.459
1.75,0.29266,-1.0111,3.1641,-0.56129,-0.014365,-0.073765,0.8242,6.3092,0.95996,1.3146,-0.22554,-0.24441,-0.1472,1.086,17.033,-3.0201,0,0,0,5.4576,5.5744,5.5757,5.6163,-4.0516,-0.92318,-5.4511,12.352,-99.784,10.661
1.76,0.35581,-1.0006,3.1771,-0.56235,-0.011382,-0.067417,0.82407,6.3199,1.1302,1.2842,-0.20562,-0.22956,-0.14113,1.0461,17.018,-3.0741,0,0,0,5.4488,5.5638,5.5632,5.6054,-3.9282,-1.9201,-5.3435,12.329,-99.584,10.857
1.77,0.41906,-0.98846,3.1898,-0.5633,-0.0083292,-0.061081,0.82395,6.3302,1.3003,1.2532,-0.18544,-0.21557,-0.13519,1.0074,16.994,-3.127,0,0,0,5.4371,5.5506,5.5481,5.5921,-3.8051,-2.9147,-5.234,12.293,-99.324,11.048
1.78,0.48241,-0.97461,3.2022,-0.56413,-0.0052083,-0.054753,0.82385,6.3401,1.4701,1.2216,-0.16496,-0.20242,-0.1294,0.96998,16.96,-3.1788,0,0,0,5.4228,5.5349,5.5304,5.5763,-3.6824,-3.9064,-5.1226,12.244,-99.006,11.234
1.79,0.54586,-0.95906,3.2142,-0.56484,-0.0020218,-0.048431,0.82378,6.3496,1.6395,1.1896,-0.14417,-0.19011,-0.12373,0.93377,16.916,-3.2294,0,0,0,5.4057,5.5166,5.51,5.558,-3.5603,-4.8946,-5.0093,12.182,-98.63,11.414
1.8,0.6094,-0.94182,3.2259,-0.56543,0.0012284,-0.042111,0.82372,6.3587,1.8084,1.157,-0.12301,-0.17862,-0.11819,0.89877,16.862,-3.2789,0,0,0,5.3858,5.4958,5.487,5.5372,-3.4388,-5.8788,-4.8943,12.107,-98.197,11.589
1.81,0.67303,-0.92289,3.2374,-0.56591,0.0045403,-0.03579,0.82368,6.3675,1.9767,1.124,-0.10146,-0.16797,-0.11276,0.86499,16.799,-3.3273,0,0,0,5.3633,5.4724,5.4614,5.5139,-3.3182,-6.8583,-4.7776,12.02,-97.708,11.758
1.82,0.73675,-0.90229,3.2484,-0.56626,0.0079123,-0.029464,0.82366,6.376,2.1443,1.0905,-0.079485,-0.15814,-0.10745,0.83241,16.725,-3.3745,0,0,0,5.338,5.4465,5.4331,5.4881,-3.1985,-7.8327,-4.6592,11.922,-97.164,11.922
1.83,0.80055,-0.88001,3.2592,-0.5665,0.011343,-0.023131,0.82366,6.3842,2.3111,1.0565,-0.057034,-0.14915,-0.10225,0.80102,16.642,-3.4205,0,0,0,5.31,5.4181,5.4022,5.4599,-3.0798,-8.8014,-4.5392,11.811,-96.565,12.081
1.84,0.86444,-0.85607,3.2696,-0.56661,0.01483,-0.016786,0.82368,6.3921,2.4771,1.0221,-0.034067,-0.14101,-0.097143,0.77081,16.549,-3.4653,0,0,0,5.2793,5.3872,5.3686,5.4292,-2.9623,-9.7639,-4.4176,11.689,-95.914,12.235
1.85,0.92839,-0.83047,3.2796,-0.56659,0.018372,-0.010427,0.82373,6.3996,2.6421,0.98723,-0.01054,-0.13371,-0.092139,0.74177,16.447,-3.5088,0,0,0,5.246,5.3538,5.3325,5.3962,-2.846,-10.72,-4.2945,11.556,-95.21,12.383
1.86,0.99243,-0.80323,3.2893,-0.56644,0.021968,-0.0040475,0.8238,6.4069,2.806,0.95193,0.013596,-0.1273,-0.087226,0.71388,16.335,-3.5511,0,0,0,5.21,5.3179,5.2937,5.3608,-2.7312,-11.668,-4.1699,11.412,-94.455,12.526
1.87,1.0565,-0.77436,3.2986,-0.56616,0.025616,0.0023547,0.8239,6.4139,2.9688,0.91621,0.038394,-0.12178,-0.0824,0.68714,16.213,-3.5922,0,0,0,5.1713,5.2796,5.2523,5.323,-2.6178,-12.608,-4.044,11.257,-93.649,12.664
1.88,1.1207,-0.74386,3.3076,-0.56574,0.029314,0.0087845,0.82402,6.4206,3.1302,0.88009,0.063908,-0.11718,-0.077656,0.66152,16.083,-3.632,0,0,0,5.1301,5.2389,5.2083,5.283,-2.5061,-13.541,-3.9167,11.091,-92.794,12.797
1.89,1.1849,-0.71176,3.3162,-0.56518,0.033063,0.015246,0.82416,6.4271,3.2904,0.84357,0.090197,-0.11354,-0.07299,0.63701,15.943,-3.6705,0,0,0,5.0863,5.1957,5.1617,5.2407,-2.396,-14.464,-3.7881,10.915,-91.891,12.924
1.9,1.2492,-0.67806,3.3245,-0.56448,0.036859,0.021744,0.82433,6.4334,3.4491,0.80668,0.11733,-0.1109,-0.068395,0.61359,15.793,-3.7078,0,0,0,5.0399,5.1502,5.1125,5.1961,-2.2878,-15.378,-3.6582,10.728,-90.94,13.047
1.91,1.3136,-0.64278,3.3324,-0.56363,0.040701,0.028284,0.82454,6.4394,3.6062,0.76942,0.14536,-0.1093,-0.063869,0.59125,15.635,-3.7437,0,0,0,4.991,5.1024,5.0608,5.1494,-2.1815,-16.283,-3.5272,10.532,-89.942,13.164
1.92,1.378,-0.60594,3.3399,-0.56263,0.044588,0.03487,0.82477,6.4452,3.7617,0.73181,0.17437,-0.1088,-0.059406,0.56996,15.468,-3.7783,0,0,0,4.9396,5.0522,5.0065,5.1006,-2.0772,-17.177,-3.3949,10.326,-88.898,13.277
1.93,1.4425,-0.56755,3.347,-0.56147,0.048519,0.041507,0.82503,6.4508,3.9155,0.69386,0.20444,-0.10945,-0.055002,0.5497,15.291,-3.8116,0,0,0,4.8858,4.9998,4.9497,5.0497,-1.975,-18.061,-3.2616,10.11,-87.81,13.384
1.94,1.507,-0.52763,3.3538,-0.56014,0.052491,0.048202,0.82532,6.4562,4.0675,0.65558,0.23564,-0.11134,-0.050651,0.53045,15.107,-3.8435,0,0,0,4.8295,4.9452,4.8904,4.9968,-1.875,-18.933,-3.1273,9.8857,-86.678,13.487
1.95,1.5716,-0.48621,3.3601,-0.55865,0.056502,0.054959,0.82565,6.4614,4.2176,0.61699,0.26808,-0.11454,-0.046351,0.51219,14.913,-3.8741,0,0,0,4.7709,4.8884,4.8285,4.942,-1.7773,-19.794,-2.9919,9.652,-85.503,13.584
1.96,1.6363,-0.44329,3.3661,-0.55697,0.06055,0.061784,0.82602,6.4665,4.3658,0.5781,0.30183,-0.11914,-0.042095,0.49489,14.711,-3.9034,0,0,0,4.71,4.8294,4.7642,4.8853,-1.682,-20.643,-2.8556,9.4095,-84.285,13.677
1.97,1.701,-0.3989,3.3717,-0.55511,0.064633,0.068685,0.82642,6.4713,4.5118,0.53893,0.33701,-0.12524,-0.03788,0.47854,14.5,-3.9313,0,0,0,4.6468,4.7684,4.6974,4.8269,-1.5892,-21.48,-2.7184,9.1585,-83.027,13.764
1.98,1.7657,-0.35306,3.3769,-0.55305,0.068748,0.075667,0.82685,6.476,4.6557,0.49948,0.37372,-0.13298,-0.033702,0.4631,14.281,-3.9577,0,0,0,4.5814,4.7053,4.6282,4.7668,-1.4989,-22.303,-2.5803,8.8992,-81.729,13.847
