t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.96,7.1058,-1.3389,1.7663,0.54341,-0.27457,-0.22936,0.75941,9.5044,-6.1835,1.4783,1.6502,-0.30905,0.013643,-20.091,-21.088,-2.0081,0,0,0,6.4491,6.4587,6.3954,6.3265,-32.393,-33.224,-39.979,413.28,123.2,18.155
0.97,7.1998,-1.4018,1.781,0.55067,-0.27457,-0.23179,0.75342,9.302,-6.396,1.4562,1.591,-0.21109,-0.040295,-20.394,-21.414,-2.4068,0,0,0,6.5186,6.5274,6.4657,6.3994,-28.261,-31.957,-39.738,412.89,130.21,30.051
0.98,7.2918,-1.4669,1.7954,0.55772,-0.27422,-0.23388,0.7477,9.0967,-6.6117,1.4302,1.5323,-0.11908,-0.092883,-20.656,-21.727,-2.8025,0,0,0,6.5823,6.5903,6.53,6.4659,-24.137,-30.621,-39.379,411.85,137.07,41.871
0.99,7.3817,-1.5341,1.8096,0.56456,-0.27355,-0.23564,0.74224,8.889,-6.8305,1.4002,1.4741,-0.032459,-0.14428,-20.877,-22.027,-3.194,0,0,0,6.6399,6.6472,6.5882,6.526,-20.027,-29.216,-38.901,410.15,143.75,53.584
1,7.4696,-1.6035,1.8234,0.57118,-0.27257,-0.23709,0.73705,8.6793,-7.0522,1.3663,1.4163,0.049306,-0.19464,-21.057,-22.311,-3.5802,0,0,0,6.6913,6.6978,6.64,6.5794,-15.936,-27.746,-38.307,407.81,150.24,65.158
1.01,7.5553,-1.6751,1.8369,0.57761,-0.27132,-0.23824,0.73212,8.468,-7.2767,1.3286,1.3588,0.12671,-0.24412,-21.196,-22.581,-3.9598,0,0,0,6.7363,6.7421,6.6854,6.6261,-11.872,-26.212,-37.599,404.85,156.54,76.561
1.02,7.6389,-1.749,1.85,0.58382,-0.26981,-0.23911,0.72745,8.2555,-7.5038,1.2871,1.3016,0.20022,-0.29287,-21.294,-22.835,-4.3317,0,0,0,6.7748,6.7799,6.7242,6.6659,-7.8413,-24.616,-36.777,401.28,162.61,87.762
1.03,7.7204,-1.8252,1.8626,0.58983,-0.26805,-0.23971,0.72304,8.0422,-7.7333,1.242,1.2446,0.27027,-0.34102,-21.353,-23.073,-4.6949,0,0,0,6.8067,6.8111,6.7562,6.6988,-3.8489,-22.961,-35.844,397.11,168.44,98.728
1.04,7.7998,-1.9037,1.8748,0.59565,-0.26605,-0.24006,0.71888,7.8286,-7.9652,1.1933,1.1877,0.33726,-0.38872,-21.371,-23.295,-5.0483,0,0,0,6.832,6.8356,6.7814,6.7245,0.098857,-21.248,-34.803,392.35,174.02,109.43
1.05,7.877,-1.9845,1.8865,0.60126,-0.26382,-0.24017,0.71498,7.6149,-8.1992,1.1411,1.1307,0.40159,-0.43611,-21.351,-23.498,-5.3907,0,0,0,6.8505,6.8533,6.7998,6.7432,3.9962,-19.481,-33.656,387.02,179.34,119.83
1.06,7.9521,-2.0677,1.8976,0.60668,-0.26137,-0.24005,0.71133,7.4017,-8.4351,1.0855,1.0736,0.46361,-0.48332,-21.292,-23.684,-5.7211,0,0,0,6.8621,6.8641,6.8112,6.7547,7.8373,-17.662,-32.408,381.13,184.37,129.91
1.07,8.025,-2.1532,1.9082,0.61191,-0.25869,-0.23973,0.70793,7.1892,-8.6728,1.0267,1.0161,0.52367,-0.53049,-21.194,-23.851,-6.0385,0,0,0,6.867,6.8681,6.8156,6.7591,11.617,-15.795,-31.06,374.69,189.09,139.62
1.08,8.0959,-2.2412,1.9181,0.61696,-0.25578,-0.23922,0.70478,6.9779,-8.9121,0.96477,0.9582,0.58209,-0.57775,-21.059,-24,-6.3419,0,0,0,6.8649,6.8652,6.813,6.7562,15.329,-13.882,-29.616,367.71,193.51,148.94
1.09,8.1646,-2.3315,1.9274,0.62181,-0.25265,-0.23852,0.70187,6.7682,-9.1527,0.8999,0.89961,0.63919,-0.62525,-20.888,-24.129,-6.6305,0,0,0,6.8561,6.8554,6.8034,6.7461,18.969,-11.926,-28.082,360.21,197.59,157.84
1.1,8.2312,-2.4242,1.9361,0.62648,-0.24929,-0.23766,0.69921,6.5603,-9.3946,0.83222,0.84019,0.69526,-0.67311,-20.68,-24.238,-6.9033,0,0,0,6.8403,6.8387,6.7868,6.7288,22.532,-9.931,-26.461,352.21,201.32,166.28
1.11,8.2958,-2.5194,1.9441,0.63097,-0.24568,-0.23666,0.69678,6.3547,-9.6374,0.76189,0.77972,0.75058,-0.72146,-20.438,-24.327,-7.1594,0,0,0,6.8178,6.8151,6.7632,6.7043,26.012,-7.9007,-24.758,343.7,204.68,174.23
1.12,8.3583,-2.617,1.9513,0.63528,-0.24182,-0.23552,0.6946,6.1517,-9.8811,0.68908,0.71798,0.80544,-0.77046,-20.16,-24.396,-7.3982,0,0,0,6.7886,6.7847,6.7327,6.6727,29.404,-5.8386,-22.978,334.72,207.67,181.67
1.13,8.4189,-2.717,1.9579,0.63941,-0.2377,-0.23426,0.69266,5.9516,-10.125,0.61398,0.65473,0.86008,-0.82023,-19.85,-24.444,-7.6188,0,0,0,6.7527,6.7475,6.6954,6.6341,32.705,-3.7487,-21.127,325.26,210.26,188.55
1.14,8.4774,-2.8195,1.9636,0.64336,-0.23329,-0.23291,0.69096,5.7548,-10.37,0.53677,0.58968,0.91477,-0.87092,-19.507,-24.471,-7.8205,0,0,0,6.7102,6.7036,6.6513,6.5885,35.908,-1.6349,-19.209,315.34,212.43,194.85
1.15,8.534,-2.9244,1.9686,0.64712,-0.22857,-0.23149,0.68949,5.5616,-10.615,0.45764,0.52254,0.96975,-0.92267,-19.132,-24.477,-8.0028,0,0,0,6.6613,6.6532,6.6006,6.536,39.01,0.49855,-17.232,304.98,214.18,200.54
1.16,8.5886,-3.0318,1.9728,0.65071,-0.22354,-0.23,0.68826,5.3722,-10.859,0.37678,0.45298,1.0252,-0.97562,-18.727,-24.461,-8.165,0,0,0,6.6061,6.5963,6.5433,6.4768,42.006,2.6472,-15.201,294.18,215.48,205.58
1.17,8.6414,-3.1416,1.9761,0.65411,-0.21814,-0.22847,0.68728,5.1871,-11.104,0.29441,0.38061,1.0814,-1.0299,-18.292,-24.424,-8.3066,0,0,0,6.5447,6.5331,6.4797,6.4109,44.892,4.8066,-13.122,282.96,216.32,209.94
1.18,8.6924,-3.2538,1.9786,0.65733,-0.21237,-0.22693,0.68653,5.0065,-11.348,0.21072,0.30504,1.1386,-1.0858,-17.829,-24.365,-8.4273,0,0,0,6.4773,6.4637,6.4098,6.3387,47.664,6.972,-11.004,271.34,216.68,213.59
1.19,8.7416,-3.3685,1.9803,0.66035,-0.20617,-0.2254,0.68602,4.8306,-11.591,0.12593,0.2258,1.1968,-1.1432,-17.339,-24.284,-8.5266,0,0,0,6.4042,6.3883,6.334,6.2601,50.318,9.1386,-8.853,259.32,216.55,216.5
1.2,8.789,-3.4857,1.9812,0.66318,-0.19951,-0.22391,0.68575,4.6598,-11.833,0.040262,0.14237,1.2562,-1.2025,-16.823,-24.182,-8.6042,0,0,0,6.3255,6.3071,6.2523,6.1756,52.849,11.301,-6.6766,246.92,215.91,218.65
1.21,8.8348,-3.6052,1.9811,0.6658,-0.19235,-0.22249,0.68572,4.4942,-12.075,-0.046078,0.054173,1.317,-1.2637,-16.283,-24.058,-8.6601,0,0,0,6.2415,6.2203,6.165,6.0852,55.255,13.455,-4.4827,234.16,214.77,220.02
1.22,8.8789,-3.7272,1.9802,0.6682,-0.18463,-0.22118,0.68593,4.3342,-12.314,-0.13287,-0.039468,1.3792,-1.327,-15.719,-23.913,-8.6939,0,0,0,6.1526,6.1281,6.0725,5.9892,57.531,15.595,-2.2788,221.06,213.14,220.64
1.23,8.9215,-3.8515,1.9785,0.67036,-0.17629,-0.22003,0.68638,4.1799,-12.553,-0.21988,-0.13933,1.4426,-1.3925,-15.133,-23.746,-8.7056,0,0,0,6.0589,6.0307,5.975,5.8881,59.675,17.716,-0.072193,207.64,211.04,220.55
1.24,8.9625,-3.9782,1.9758,0.67228,-0.16726,-0.21908,0.68707,4.0316,-12.789,-0.3069,-0.24632,1.5073,-1.4603,-14.526,-23.559,-8.6953,0,0,0,5.9609,5.9285,5.8728,5.782,61.683,19.814,2.13,193.93,208.49,219.76
1.25,9.0021,-4.1073,1.9723,0.67393,-0.15747,-0.2184,0.68799,3.8895,-13.024,-0.39371,-0.36146,1.573,-1.5305,-13.899,-23.35,-8.6631,0,0,0,5.8589,5.8217,5.7663,5.6714,63.553,21.885,4.3209,179.96,205.5,218.31
1.26,9.0403,-4.2387,1.968,0.67527,-0.14683,-0.21805,0.68913,3.7537,-13.256,-0.48009,-0.48594,1.6391,-1.6032,-13.255,-23.121,-8.609,0,0,0,5.7532,5.7106,5.6558,5.5566,65.281,23.923,6.494,165.74,202.1,216.21
1.27,9.0772,-4.3724,1.9627,0.67628,-0.13524,-0.21812,0.69049,3.6244,-13.486,-0.56582,-0.62112,1.705,-1.6785,-12.594,-22.872,-8.5333,0,0,0,5.6444,5.5955,5.5418,5.4382,66.867,25.925,8.6429,151.3,198.31,213.49
1.28,9.1129,-4.5084,1.9566,0.6769,-0.12257,-0.21871,0.69206,3.5019,-13.714,-0.65069,-0.76855,1.7698,-1.7562,-11.918,-22.603,-8.4362,0,0,0,5.5329,5.4767,5.4246,5.3165,68.307,27.888,10.762,136.66,194.13,210.17
1.29,9.1473,-4.6466,1.9497,0.67708,-0.10871,-0.21996,0.6938,3.3861,-13.938,-0.73448,-0.92997,1.8321,-1.8364,-11.229,-22.314,-8.3181,0,0,0,5.4191,5.3546,5.3047,5.1923,69.599,29.807,12.845,121.85,189.59,206.29
1.3,9.1806,-4.7871,1.942,0.67674,-0.0935,-0.22199,0.6957,3.2773,-14.16,-0.81698,-1.1073,1.8898,-1.9189,-10.527,-22.007,-8.1795,0,0,0,5.3035,5.2295,5.1827,5.066,70.743,31.679,14.886,106.89,184.71,201.87
1.31,9.2129,-4.9298,1.9334,0.67579,-0.076769,-0.225,0.69771,3.1756,-14.378,-0.898,-1.3027,1.9404,-2.0035,-9.8142,-21.681,-8.0206,0,0,0,5.1867,5.1017,5.0588,4.9385,71.737,33.5,16.88,91.807,179.5,196.92
1.32,9.2441,-5.0747,1.924,0.67409,-0.058331,-0.22919,0.69977,3.0811,-14.593,-0.97733,-1.5185,1.9803,-2.09,-9.0925,-21.337,-7.842,0,0,0,5.0692,4.9717,4.9337,4.8104,72.579,35.268,18.823,76.62,173.99,191.49
1.33,9.2745,-5.2217,1.9138,0.67149,-0.037977,-0.23482,0.7018,2.9938,-14.805,-1.0548,-1.7568,2.0047,-2.178,-8.3631,-20.976,-7.6443,0,0,0,4.9516,4.8398,4.8077,4.6828,73.269,36.979,20.708,61.355,168.18,185.58
1.34,9.304,-5.3708,1.9029,0.66778,-0.015485,-0.24219,0.70369,2.9138,-15.013,-1.1302,-2.0197,2.0074,-2.2669,-7.6276,-20.598,-7.4281,0,0,0,4.8344,4.7065,4.6815,4.5565,73.806,38.63,22.533,46.035,162.1,179.24
1.35,9.3328,-5.5219,1.8912,0.66269,0.0093665,-0.25162,0.70529,2.8413,-15.217,-1.2033,-2.3087,1.9802,-2.356,-6.8875,-20.203,-7.1939,0,0,0,4.7182,4.5724,4.5553,4.4328,74.19,40.22,24.292,30.685,155.77,172.48
1.36,9.3609,-5.6751,1.8789,0.6559,0.036781,-0.26349,0.70641,2.7761,-15.417,-1.274,-2.6239,1.9132,-2.4445,-6.1443,-19.793,-6.9425,0,0,0,4.6033,4.4379,4.4296,4.3128,74.42,41.745,25.981,15.327,149.2,165.32
1.37,9.3884,-5.8303,1.8658,0.64697,0.066905,-0.27816,0.70681,2.7184,-15.613,-1.3421,-2.9635,1.7942,-2.5314,-5.3996,-19.369,-6.6745,0,0,0,4.4902,4.304,4.3048,4.1981,74.496,43.203,27.597,-0.013823,142.42,157.8
1.38,9.4153,-5.9873,1.852,0.63541,0.099768,-0.29597,0.70619,2.6681,-15.804,-1.4074,-3.322,1.6093,-2.6154,-4.6549,-18.929,-6.3908,0,0,0,4.3791,4.1714,4.1813,4.09,74.419,44.593,29.136,-15.315,135.43,149.94
1.39,9.4417,-6.1463,1.8376,0.62067,0.1352,-0.31712,0.70422,2.6253,-15.991,-1.4698,-3.6894,1.3448,-2.6951,-3.9117,-18.477,-6.0921,0,0,0,4.2699,4.0416,4.0596,3.99,74.19,45.911,30.595,-30.552,128.26,141.76
1.4,9.4678,-6.3071,1.8226,0.60218,0.17276,-0.34162,0.70059,2.5899,-16.174,-1.5292,-4.0497,0.98907,-2.7688,-3.1716,-18.012,-5.7792,0,0,0,4.1623,3.9159,3.9402,3.8994,73.809,47.157,31.97,-45.701,120.93,133.29
1.41,9.4936,-6.4698,1.8071,0.57949,0.21162,-0.36913,0.69509,2.5618,-16.351,-1.5854,-4.3814,0.53666,-2.8348,-2.4361,-17.534,-5.453,0,0,0,4.0559,3.7963,3.8241,3.819,73.276,48.329,33.259,-60.74,113.45,124.55
1.42,9.5191,-6.6342,1.7909,0.55237,0.25058,-0.39894,0.6877,2.5411,-16.524,-1.6382,-4.6591,-0.0074482,-2.8912,-1.7066,-17.045,-5.1143,0,0,0,3.9503,3.6848,3.7128,3.7494,72.594,49.426,34.46,-75.643,105.84,115.57
1.43,9.5444,-6.8002,1.7743,0.52099,0.28817,-0.42996,0.67872,2.5277,-16.692,-1.6876,-4.8591,-0.62536,-2.9359,-0.98468,-16.546,-4.764,0,0,0,3.845,3.5832,3.6081,3.69,71.764,50.446,35.57,-90.388,98.115,106.38
1.44,9.5697,-6.968,1.7572,0.48591,0.32289,-0.4609,0.66874,2.5214,-16.855,-1.7335,-4.9647,-1.2873,-2.967,-0.2718,-16.037,-4.4032,0,0,0,3.7403,3.493,3.5124,3.6401,70.787,51.388,36.587,-104.95,90.302,96.997
1.45,9.5949,-7.1373,1.7397,0.44809,0.35344,-0.49047,0.65859,2.5222,-17.013,-1.7757,-4.971,-1.9569,-2.9829,0.43059,-15.518,-4.0326,0,0,0,3.6372,3.4153,3.428,3.5984,69.666,52.251,37.51,-119.31,82.413,87.449
1.46,9.6201,-7.3082,1.7217,0.40861,0.37899,-0.51767,0.64917,2.53,-17.166,-1.8141,-4.8851,-2.5985,-2.982,1.121,-14.992,-3.6533,0,0,0,3.5371,3.3502,3.3567,3.5635,68.402,53.036,38.336,-133.43,74.467,77.761
1.47,9.6455,-7.4806,1.7034,0.36856,0.39924,-0.54186,0.64122,2.5446,-17.313,-1.8487,-4.7226,-3.1832,-2.9633,1.7982,-14.458,-3.2662,0,0,0,3.4423,3.2978,3.2998,3.5344,66.998,53.741,39.064,-147.31,66.483,67.958
1.48,9.671,-7.6545,1.6847,0.32881,0.4143,-0.56276,0.63525,2.5659,-17.455,-1.8794,-4.5026,-3.6917,-2.9265,2.4605,-13.917,-2.8724,0,0,0,3.3551,3.2575,3.258,3.5105,65.457,54.365,39.695,-160.9,58.476,58.066
1.49,9.6968,-7.8297,1.6658,0.29,0.4246,-0.58038,0.63148,2.5937,-17.591,-1.9061,-4.2439,-4.1137,-2.8718,3.1068,-13.371,-2.4727,0,0,0,3.2776,3.229,3.2308,3.4914,63.781,54.91,40.225,-174.2,50.467,48.11
1.5,9.7229,-8.0063,1.6466,0.25257,0.43069,-0.59492,0.6299,2.628,-17.722,-1.9288,-3.962,-4.4464,-2.8001,3.7357,-12.819,-2.0682,0,0,0,3.2119,3.2115,3.2175,3.477,61.974,55.375,40.657,-187.17,42.471,38.115
1.51,9.7494,-8.1841,1.6272,0.21677,0.4332,-0.60666,0.63033,2.6684,-17.847,-1.9475,-3.6693,-4.6918,-2.713,4.3459,-12.264,-1.6599,0,0,0,3.1595,3.2045,3.2168,3.4674,60.039,55.76,40.988,-199.79,34.509,28.106
1.52,9.7763,-8.3632,1.6077,0.18274,0.43271,-0.61589,0.6325,2.7148,-17.967,-1.962,-3.3746,-4.8556,-2.6126,4.9361,-11.704,-1.2488,0,0,0,3.1214,3.2075,3.2273,3.4628,57.979,56.065,41.219,-212.04,26.596,18.108
1.53,9.8037,-8.5435,1.588,0.15055,0.42977,-0.62293,0.63608,2.767,-18.082,-1.9724,-3.0841,-4.9457,-2.5015,5.5051,-11.142,-0.83583,0,0,0,3.0981,3.2195,3.2473,3.4635,55.799,56.292,41.35,-223.9,18.752,8.147
1.54,9.8317,-8.7248,1.5683,0.12023,0.42485,-0.62807,0.64077,2.8248,-18.19,-1.9787,-2.8021,-4.9711,-2.3823,6.0517,-10.579,-0.42209,0,0,0,3.0896,3.24,3.2754,3.4696,53.503,56.441,41.382,-235.33,10.994,-1.7521
1.55,9.8602,-8.9072,1.5485,0.091764,0.41836,-0.63158,0.64627,2.888,-18.293,-1.9809,-2.5314,-4.9416,-2.258,6.5748,-10.014,-0.0085217,0,0,0,3.095,3.2681,3.3101,3.4814,51.094,56.512,41.315,-246.33,3.3402,-11.564
1.56,9.8895,-9.0907,1.5287,0.065132,0.41065,-0.6337,0.65234,2.9563,-18.39,-1.9789,-2.2737,-4.8673,-2.1312,7.0732,-9.4488,0.40389,0,0,0,3.1136,3.303,3.3501,3.4989,48.578,56.508,41.151,-256.85,-4.1918,-21.264
1.57,9.9194,-9.275,1.5089,0.040293,0.40202,-0.63466,0.65876,3.0294,-18.482,-1.9728,-2.0299,-4.7578,-2.0043,7.546,-8.884,0.81418,0,0,0,3.1437,3.3437,3.3945,3.5219,45.958,56.429,40.89,-266.89,-11.584,-30.826
1.58,9.9501,-9.4603,1.4892,0.017192,0.3927,-0.63465,0.66536,3.1071,-18.568,-1.9626,-1.8005,-4.6219,-1.8795,7.992,-8.3204,1.2214,0,0,0,3.184,3.3895,3.4422,3.5502,43.242,56.277,40.535,-276.41,-18.818,-40.226
1.59,9.9815,-9.6464,1.4697,-0.0042349,0.38289,-0.63385,0.67202,3.1891,-18.649,-1.9484,-1.5852,-4.4676,-1.7584,8.4105,-7.7587,1.6246,0,0,0,3.2327,3.4395,3.4926,3.5833,40.432,56.053,40.087,-285.4,-25.877,-49.438
1.6,10.014,-9.8332,1.4503,-0.024063,0.37275,-0.6324,0.67864,3.2752,-18.723,-1.9302,-1.3837,-4.3018,-1.6424,8.8004,-7.1996,2.0228,0,0,0,3.2882,3.4928,3.5449,3.6208,37.535,55.76,39.547,-293.82,-32.742,-58.437
1.61,10.047,-10.021,1.4311,-0.042371,0.36239,-0.63045,0.68514,3.365,-18.793,-1.908,-1.1954,-4.1303,-1.5324,9.1609,-6.6438,2.4152,0,0,0,3.3489,3.5486,3.5985,3.6619,34.558,55.399,38.919,-301.66,-39.395,-67.197
1.62,10.081,-10.209,1.4121,-0.059244,0.3519,-0.6281,0.69148,3.4583,-18.856,-1.8819,-1.0195,-3.9578,-1.429,9.4913,-6.0918,2.8009,0,0,0,3.4132,3.6062,3.653,3.7061,31.504,54.973,38.204,-308.89,-45.819,-75.694
1.63,10.116,-10.398,1.3934,-0.074769,0.34136,-0.62545,0.69763,3.5548,-18.914,-1.852,-0.85506,-3.7878,-1.3327,9.7908,-5.5445,3.179,0,0,0,3.4799,3.6648,3.7077,3.7525,28.382,54.483,37.406,-315.49,-51.995,-83.902
1.64,10.152,-10.587,1.3751,-0.089031,0.33082,-0.62258,0.70358,3.654,-18.967,-1.8183,-0.70112,-3.6233,-1.2435,10.059,-5.0024,3.5487,0,0,0,3.5477,3.7237,3.7621,3.8005,25.197,53.934,36.527,-321.43,-57.907,-91.796
1.65,10.189,-10.777,1.3571,-0.10212,0.32029,-0.61956,0.70932,3.7558,-19.014,-1.781,-0.55672,-3.4661,-1.1614,10.295,-4.466,3.9093,0,0,0,3.6156,3.7824,3.8158,3.8494,21.956,53.326,35.571,-326.69,-63.535,-99.351
1.66,10.227,-10.968,1.3395,-0.1141,0.3098,-0.61644,0.71484,3.8598,-19.056,-1.7402,-0.42088,-3.3178,-1.0862,10.498,-3.936,4.2599,0,0,0,3.6827,3.8401,3.8683,3.8984,18.665,52.664,34.541,-331.25,-68.862,-106.54
1.67,10.267,-11.158,1.3223,-0.12507,0.29936,-0.61327,0.72017,3.9657,-19.093,-1.6959,-0.29267,-3.1793,-1.0178,10.668,-3.4129,4.5999,0,0,0,3.7483,3.8964,3.9193,3.9469,15.333,51.95,33.441,-335.08,-73.87,-113.34
1.68,10.307,-11.349,1.3056,-0.1351,0.28897,-0.61007,0.7253,4.0731,-19.125,-1.6482,-0.17118,-3.0511,-0.95586,10.804,-2.8972,4.9285,0,0,0,3.8116,3.9508,3.9682,3.9944,11.966,51.188,32.276,-338.16,-78.541,-119.73
1.69,10.348,-11.541,1.2893,-0.14425,0.2786,-0.60689,0.73025,4.1816,-19.151,-1.5973,-0.055566,-2.9334,-0.89999,10.907,-2.3893,5.2452,0,0,0,3.8722,4.0028,4.0147,4.0403,8.5724,50.38,31.048,-340.46,-82.857,-125.68
1.7,10.39,-11.732,1.2736,-0.15258,0.26826,-0.60373,0.73502,4.2911,-19.173,-1.5433,0.054979,-2.8263,-0.84989,10.976,-1.8897,5.5493,0,0,0,3.9295,4.052,4.0584,4.084,5.1596,49.532,29.764,-341.97,-86.801,-131.16
1.71,10.434,-11.924,1.2585,-0.16016,0.25793,-0.60063,0.73964,4.401,-19.189,-1.4864,0.16119,-2.7297,-0.80522,11.01,-1.3988,5.8403,0,0,0,3.9832,4.0982,4.0991,4.1253,1.7357,48.646,28.427,-342.66,-90.356,-136.15
1.72,10.478,-12.116,1.2439,-0.16704,0.24757,-0.59759,0.74411,4.5112,-19.201,-1.4266,0.26376,-2.6433,-0.76565,11.01,-0.91694,6.1177,0,0,0,4.0331,4.141,4.1365,4.1638,-1.6909,47.726,27.042,-342.54,-93.525,-140.66
1.73,10.524,-12.308,1.23,-0.17326,0.23718,-0.59462,0.74844,4.6211,-19.207,-1.3641,0.36334,-2.5669,-0.73086,10.976,-0.44441,6.381,0,0,0,4.0788,4.1802,4.1705,4.1991,-5.1125,46.776,25.615,-341.64,-96.319,-144.69
1.74,10.571,-12.5,1.2166,-0.17887,0.22672,-0.59173,0.75264,4.7306,-19.209,-1.299,0.46051,-2.5,-0.70055,10.908,0.018499,6.6298,0,0,0,4.1202,4.2157,4.2007,4.231,-8.5212,45.801,24.15,-339.98,-98.748,-148.26
1.75,10.619,-12.692,1.204,-0.18391,0.21617,-0.58892,0.75672,4.8392,-19.207,-1.2315,0.55584,-2.4423,-0.67443,10.806,0.47153,6.8639,0,0,0,4.1573,4.2473,4.2271,4.2594,-11.91,44.803,22.651,-337.58,-100.82,-151.38
1.76,10.668,-12.884,1.192,-0.18842,0.2055,-0.5862,0.76068,4.9466,-19.2,-1.1618,0.64985,-2.3934,-0.65224,10.67,0.91449,7.0828,0,0,0,4.1898,4.275,4.2497,4.2841,-15.27,43.785,21.124,-334.47,-102.55,-154.06
1.77,10.718,-13.076,1.1808,-0.19242,0.19468,-0.58357,0.76454,5.0525,-19.189,-1.0899,0.74301,-2.3527,-0.63374,10.501,1.3472,7.2863,0,0,0,4.2179,4.2986,4.2683,4.3051,-18.597,42.753,19.572,-330.67,-103.95,-156.32
1.78,10.769,-13.268,1.1702,-0.19595,0.18369,-0.58103,0.76829,5.1565,-19.173,-1.0161,0.83575,-2.32,-0.61872,10.298,1.7695,7.4741,0,0,0,4.2415,4.3183,4.283,4.3223,-21.881,41.708,17.999,-326.2,-105.02,-158.15
1.79,10.821,-13.46,1.1604,-0.19902,0.1725,-0.57858,0.77193,5.2583,-19.153,-0.9405,0.9285,-2.2948,-0.60696,10.063,2.1813,7.6462,0,0,0,4.2608,4.334,4.2938,4.3356,-25.118,40.653,16.41,-321.09,-105.77,-159.58
1.8,10.874,-13.651,1.1514,-0.20165,0.16107,-0.57623,0.77547,5.3576,-19.13,-0.86325,1.0216,-2.2768,-0.59829,9.796,2.5825,7.8023,0,0,0,4.2758,4.3459,4.3009,4.3453,-28.301,39.593,14.808,-315.36,-106.23,-160.62
1.81,10.928,-13.842,1.1432,-0.20387,0.14938,-0.57397,0.7789,5.4541,-19.102,-0.78451,1.1154,-2.2654,-0.59254,9.4973,2.9732,7.9423,0,0,0,4.2867,4.3541,4.3042,4.3513,-31.424,38.53,13.199,-309.04,-106.39,-161.28
1.82,10.983,-14.033,1.1357,-0.20569,0.1374,-0.5718,0.78221,5.5475,-19.07,-0.70445,1.2102,-2.2602,-0.58956,9.1678,3.3531,8.0662,0,0,0,4.2936,4.3586,4.3041,4.3538,-34.48,37.466,11.584,-302.15,-106.27,-161.57
1.83,11.039,-14.224,1.1291,-0.20711,0.1251,-0.56973,0.7854,5.6374,-19.035,-0.62324,1.3063,-2.2609,-0.5892,8.808,3.7225,8.174,0,0,0,4.2969,4.3598,4.3007,4.353,-37.465,36.405,9.9684,-294.71,-105.87,-161.5
1.84,11.096,-14.414,1.1233,-0.20815,0.11245,-0.56776,0.78847,5.7235,-18.996,-0.54103,1.4039,-2.267,-0.59133,8.4187,4.0813,8.2656,0,0,0,4.2967,4.3579,4.2942,4.3491,-40.372,35.35,8.3552,-286.74,-105.22,-161.08
1.85,11.153,-14.604,1.1183,-0.20881,0.099432,-0.56589,0.79138,5.8057,-18.953,-0.45798,1.5031,-2.278,-0.59581,8.0008,4.4295,8.3411,0,0,0,4.2932,4.3531,4.285,4.3422,-43.198,34.302,6.7479,-278.28,-104.31,-160.33
1.86,11.212,-14.793,1.1141,-0.2091,0.086012,-0.56411,0.79414,5.8835,-18.907,-0.37426,1.604,-2.2933,-0.60252,7.555,4.7673,8.4006,0,0,0,4.2869,4.3456,4.2733,4.3328,-45.936,33.264,5.1497,-269.33,-103.16,-159.26
1.87,11.271,-14.982,1.1108,-0.20901,0.07217,-0.56245,0.79672,5.9567,-18.858,-0.29002,1.7068,-2.3124,-0.61132,7.0824,5.0948,8.4442,0,0,0,4.278,4.3359,4.2595,4.3211,-48.583,32.239,3.5638,-259.94,-101.78,-157.87
1.88,11.331,-15.17,1.1083,-0.20854,0.057883,-0.56089,0.7991,6.025,-18.805,-0.20543,1.8114,-2.3346,-0.62208,6.5837,5.4122,8.4719,0,0,0,4.267,4.3242,4.2441,4.3073,-51.134,31.23,1.9932,-250.12,-100.17,-156.19
1.89,11.391,-15.358,1.1067,-0.20769,0.043132,-0.55946,0.80126,6.0883,-18.75,-0.12063,1.9178,-2.3593,-0.63465,6.06,5.7195,8.4841,0,0,0,4.2541,4.311,4.2275,4.292,-53.584,30.237,0.44101,-239.89,-98.362,-154.21
1.9,11.453,-15.545,1.1059,-0.20644,0.027903,-0.55814,0.80317,6.1462,-18.691,-0.035797,2.0258,-2.3856,-0.64887,5.5124,6.017,8.4808,0,0,0,4.2398,4.2965,4.21,4.2754,-55.93,29.263,-1.0901,-229.27,-96.35,-151.96
1.91,11.514,-15.732,1.106,-0.20479,0.012185,-0.55696,0.80481,6.1984,-18.629,0.048931,2.1352,-2.4126,-0.66458,4.9418,6.3048,8.4624,0,0,0,4.2245,4.2813,4.1922,4.2579,-58.168,28.31,-2.5974,-218.3,-94.147,-149.45
1.92,11.576,-15.918,1.1069,-0.20273,-0.0040299,-0.55591,0.80613,6.2449,-18.565,0.1334,2.2456,-2.4393,-0.68156,4.3494,6.5833,8.429,0,0,0,4.2087,4.2656,4.1747,4.24,-60.295,27.381,-4.0782,-207,-91.765,-146.68
1.93,11.639,-16.103,1.1086,-0.20023,-0.020741,-0.55502,0.80711,6.2854,-18.498,0.21746,2.3565,-2.4648,-0.69963,3.7363,6.8525,8.3809,0,0,0,4.1928,4.25,4.1578,4.222,-62.307,26.476,-5.5301,-195.38,-89.213,-143.67
