2.97,0,4.16961,4.19002,0,1.41421,1.41421,0,0,0
2.98,0,4.18375,4.20416,0,1.41421,1.41421,0,0,0
2.99,0,4.1979,4.2183,0,1.41421,1.41421,0,0,0
3,0,4.21204,4.23245,0,1.41421,1.41421,0,0,0
3.01,0,4.22618,4.24659,0,1.41421,1.41421,0,0,0
3.02,0,4.24032,4.26073,0,1.41421,1.41421,0,0,0
3.03,0,4.25447,4.27487,0,1.41421,1.41421,0,0,0
3.04,0,4.26861,4.28901,0,1.41421,1.41421,0,0,0
3.05,0,4.28275,4.30316,0,1.41421,1.41421,0,0,0
3.06,0,4.29689,4.3173,0,1.41421,1.41421,0,0,0
3.07,0,4.31103,4.33144,0,1.41421,1.41421,0,0,0
3.08,0,4.32518,4.34558,0,1.41421,1.41421,0,0,0
3.09,0,4.33932,4.35973,0,1.41421,1.41421,0,0,0
3.1,0,4.35346,4.37387,0,1.41421,1.41421,0,0,0
3.11,0,4.3676,4.38801,0,1.41421,1.41421,0,0,0
3.12,0,4.38174,4.40215,0,1.41421,1.41421,0,0,0
3.13,0,4.39589,4.41629,0,1.41421,1.41421,0,0,0
3.14,0,4.41003,4.43044,0,1.41421,1.41421,0,0,0
3.15,0,4.42417,4.44458,0,1.41421,1.41421,0,0,0
3.16,0,4.43831,4.45872,0,1.41421,1.41421,0,0,0
3.17,0,4.45246,4.47286,0,1.41421,1.41421,0,0,0
3.18,0,4.4666,4.487,0,1.41421,1.41421,0,0,0
3.19,0,4.48074,4.50115,0,1.41421,1.41421,0,0,0
3.2,0,4.49488,4.51529,0,1.41421,1.41421,0,0,0
3.21,0,4.50902,4.52943,0,1.41421,1.41421,0,0,0
3.22,0,4.52317,4.54357,0,1.41421,1.41421,0,0,0
3.23,0,4.53731,4.55772,0,1.41421,1.41421,0,0,0
3.24,0,4.55145,4.57186,0,1.41421,1.41421,0,0,0
3.25,0,4.56559,4.586,0,1.41421,1.41421,0,0,0
3.26,0,4.57973,4.60014,0,1.41421,1.41421,0,0,0
3.27,0,4.59388,4.61428,0,1.41421,1.41421,0,0,0
3.28,0,4.60802,4.62843,0,1.41421,1.41421,0,0,0
3.29,0,4.62216,4.64257,0,1.41421,1.41421,0,0,0
3.3,0,4.6363,4.65671,0,1.41421,1.41421,0,0,0
3.31,0,4.65045,4.67085,0,1.41421,1.41421,0,0,0
3.32,0,4.66459,4.68499,0,1.41421,1.41421,0,0,0
3.33,0,4.67873,4.69914,0,1.41421,1.41421,0,0,0
3.34,0,4.69287,4.71328,0,1.41421,1.41421,0,0,0
3.35,0,4.70701,4.72742,0,1.41421,1.41421,0,0,0
3.36,0,4.72116,4.74156,0,1.41421,1.41421,0,0,0
3.37,0,4.7353,4.75571,0,1.41421,1.41421,0,0,0
3.38,0,4.74944,4.76985,0,1.41421,1.41421,0,0,0
3.39,0,4.76358,4.78399,0,1.41421,1.41421,0,0,0
3.4,0,4.77772,4.79813,0,1.41421,1.41421,0,0,0
3.41,0,4.79187,4.81227,0,1.41421,1.41421,0,0,0
3.42,0,4.80601,4.82642,0,1.41421,1.41421,0,0,0
3.43,0,4.82015,4.84056,0,1.41421,1.41421,0,0,0
3.44,0,4.83429,4.8547,0,1.41421,1.41421,0,0,0
3.45,0,4.84844,4.86884,0,1.41421,1.41421,0,0,0
3.46,0,4.86258,4.88298,0,1.41421,1.41421,0,0,0
3.47,0,4.87672,4.89713,0,1.41421,1.41421,0,0,0
3.48,0,4.89086,4.91127,0,1.41421,1.41421,0,0,0
3.49,0,4.905,4.92541,0,1.41421,1.41421,0,0,0
3.5,0,4.91915,4.93955,0,1.41421,1.41421,0,0,0
3.51,0,4.93329,4.9536,0,1.41421,1.35193,0,0,-19.6937
3.52,0,4.94743,4.96613,0,1.41421,1.15499,0,0,-19.6937
3.53,0,4.96157,4.9767,0,1.41421,0.958053,0,0,-19.6937
3.54,0,4.97539,4.98529,0,1.26828,0.761116,0,-32.6779,-19.6937
3.55,0,4.98644,4.99192,0,0.941503,0.564179,0,-32.6779,-19.6937
3.56,0,4.99422,4.99658,0,0.614724,0.367242,0,-32.6779,-19.6937
3.57,0,4.99873,4.99926,0,0.287945,0.170305,0,-32.6779,-19.6937
3.57865,0,5,5,0,0.00535694,0,0,-32.8422,-17.2861
3.58865,0,4.99841,4.99914,0,-0.323065,-0.172861,0,-32.8422,-17.2861
3.59865,0,4.99354,4.99654,0,-0.651486,-0.345723,0,-32.8422,-17.2861
3.60865,0,4.98538,4.99222,0,-0.979908,-0.518584,0,-32.8422,-17.2861
3.61865,0,4.97394,4.98617,0,-1.30833,-0.691446,0,-32.8422,-17.2861
3.62865,0,4.95922,4.97887,0,-1.63675,-0.73485,0,-32.8422,0.136442
3.63865,0,4.94138,4.97153,0,-1.85907,-0.733485,0,0,0.136442
3.64865,0,4.92279,4.9642,0,-1.85907,-0.732121,0,0,0.136442
3.65865,0,4.9042,4.95689,0,-1.85907,-0.730757,0,0,0.136442
3.66865,0,4.8856,4.94959,0,-1.85907,-0.729392,0,0,0.136442
3.67865,0,4.86701,4.9423,0,-1.85907,-0.728028,0,0,0.136442
3.68865,0,4.84842,4.93503,0,-1.85907,-0.726663,0,0,0.136442
3.69865,0,4.82983,4.92777,0,-1.85907,-0.725299,0,0,0.136442
3.70865,0,4.81124,4.92052,0,-1.85907,-0.723934,0,0,0.136442
3.71865,0,4.79265,4.91329,0,-1.85907,-0.72257,0,0,0.136442
3.72865,0,4.77406,4.90607,0,-1.85907,-0.721206,0,0,0.136442
3.73865,0,4.75547,4.89887,0,-1.85907,-0.719841,0,0,0.136442
3.74865,0,4.73688,4.89167,0,-1.85907,-0.718477,0,0,0.136442
3.75865,0,4.71829,4.8845,0,-1.85907,-0.717112,0,0,0.136442
3.76865,0,4.6997,4.87733,0,-1.85907,-0.715748,0,0,0.136442
3.77865,0,4.68111,4.87018,0,-1.85907,-0.714384,0,0,0.136442
3.78865,0,4.66252,4.86304,0,-1.85907,-0.713019,0,0,0.136442
3.79865,0,4.64392,4.85592,0,-1.85907,-0.711655,0,0,0.136442
3.80865,0,4.62533,4.84881,0,-1.85907,-0.71029,0,0,0.136442
3.81865,0,4.60674,4.84171,0,-1.85907,-0.708926,0,0,0.136442
3.82865,0,4.58815,4.83463,0,-1.85907,-0.707561,0,0,0.136442
3.83865,0,4.56956,4.82756,0,-1.85907,-0.706197,0,0,0.136442
